"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c45-h24",-0.00126388019662158,0.000126322202252028,7.56877548039858e-05,0.00338485929612097,5.353270952538e-05,0.00337959690186754,9.22187762411675e-06,-0.155468626405419,1.60240618827338,1.14675011170911e-05,3.84890039488328e-07,0.9555,0.00461084319837489,0.9555,0.00461084319837489,0.956,0.00458606585212206,0.0595,0.00528960064655168,1,0,0,0.0131413572598653,1355.54833829047,1669.75996269056,7.61955552426162,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c45-h24",-0.000629833273709184,-4.91528780551677e-05,3.80749363549321e-05,0.00170276291857212,2.69297789763288e-05,0.00169717224174899,4.68950548897752e-06,-0.328329725891663,1.60021910029224,2.90036786150692e-06,9.37154099139536e-08,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.951,0.00482695556225661,0.063,0.00543281694887652,1,0,0,0.00657621702064696,2713.64675392009,3341.467790581,8.06632165092352,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c45-h24",-0.00254250425036052,-1.23038337642295e-06,0.00010643575357644,0.0047599516046667,7.52802655340809e-05,0.0047713308771819,9.26789778528995e-06,0.23906277752983,1.59722708277091,2.26458122229729e-05,7.19558058039404e-07,0.958,0.00448530935387962,0.958,0.00448530935387962,0.9585,0.00445969449626317,0.0805,0.00608357419614489,1,0,0,0.018602044853077,1354.97617648068,1670.96752512795,7.60404415615765,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c45-h24",-0.00126420252721531,-4.69087970019625e-05,5.37646883822578e-05,0.00240442996023643,3.80268836530267e-05,0.00239603216898553,4.70291694338011e-06,-0.349263292746471,1.58810144112959,5.78059322720191e-06,1.73096934460196e-07,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.0855,0.00625258946357427,1,0,0,0.00936280930105832,2713.02112699239,3340.01120449207,8.0730366948713,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c45-h24",-0.00513988103601887,5.89655517704911e-05,0.000148714302166474,0.0066507057774136,0.000105183190606787,0.00668227180634427,8.69731193345e-06,0.474626753718077,1.5944126494918,4.42132483303492e-05,1.37235520249037e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9515,0.00480352734977121,0.105,0.00685474288358068,1,0,0,0.0261277243066792,1355.70709094183,1670.38812576248,7.6278208067123,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c45-h24",-0.00254371289606629,5.83858362879982e-05,7.56895344425517e-05,0.00338493888397715,5.35339682345946e-05,0.00336839622576765,4.55960657298362e-06,-0.488713645253847,1.57955920956815,1.14554912485153e-05,3.62089585634071e-07,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.9555,0.00461084319837489,0.114,0.00710647591989166,1,0,0,0.0131760171467254,2713.16959512454,3340.87326345752,8.11613352070341,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c45-h36",0,8.12883976395977e-05,9.54890788699518e-05,0.00427040142924102,6.75378617747296e-05,0.00429130746798035,9.34122284710603e-06,0.489556756799892,1.60425975007794,1.82338180062711e-05,5.59607608721526e-07,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.952,0.00477995815881269,0.0475,0.00475624589355933,1,0,0,0.0167106537539205,1355.35973264555,1668.00830319897,7.64545802537034,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c45-h36",0,-4.17281858856945e-05,4.83191496725819e-05,0.0021608980656576,3.41753432987217e-05,0.00215896436235473,4.76979645583474e-06,-0.0894860953228438,1.59546192717152,4.66888695143498e-06,1.49365139550711e-07,0.95,0.00487339717240448,0.95,0.00487339717240448,0.951,0.00482695556225661,0.05,0.00487339717240448,1,0,0,0.00841252873154811,2712.37411612088,3342.59576148369,8.10503901373633,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c45-h36",0,9.48895629943783e-05,0.000136261819511384,0.00609381382330523,9.63757535441985e-05,0.00601429794755783,9.27795227561258e-06,-1.30486224313751,1.56830527014453,3.71250036588146e-05,1.11508935070022e-06,0.952,0.00477995815881269,0.952,0.00477995815881269,0.9515,0.00480352734977121,0.048,0.00477995815881269,1,0,0,0.0235191531053008,1356.27963320228,1670.2819529656,7.63093158872204,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c45-h36",0,-0.000101149987279555,6.77152497919268e-05,0.00302831803296254,4.78938872864923e-05,0.0030402190967882,4.61096065314646e-06,0.392992535662451,1.59503362287993,9.17635607363833e-06,2.88022747118513e-07,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.9545,0.00465992220965114,0.0465,0.00470838348055891,1,0,0,0.0118621995942633,2712.46115633129,3342.73638368497,8.10854464134523,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c45-h36",0,0.000257352606573223,0.000192532679131004,0.00861032316854161,0.000136175211072855,0.00836527312511213,8.40391565537458e-06,-2.8460028576487,1.5396205855518,7.41668265983012e-05,2.27709466673292e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.946,0.00505390937789747,0.054,0.00505390937789747,1,0,0,0.0327537431094286,1354.79603831242,1668.91434134126,7.61528609734346,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c45-h36",0,-3.66849382396038e-06,9.6970985503022e-05,0.00433667430859808,6.85859900688947e-05,0.00425710362315383,4.50849023101444e-06,-1.83483194222092,1.5559927024482,1.87973541446721e-05,6.18536713702905e-07,0.945,0.00509779364038993,0.945,0.00509779364038993,0.945,0.00509779364038993,0.055,0.00509779364038993,1,0,0,0.0166708732308636,2712.31612885573,3343.12748981637,8.08356805779737,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c45-h36",-0.00350078953136576,-0.000115825764189676,9.19696171165157e-05,0.00411300631474314,6.50486041105235e-05,0.00405767666573162,9.5855837343148e-06,-1.34523617951168,1.57756858304213,1.69217781422945e-05,5.49829215659678e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.9445,0.00511955808639769,0.1375,0.00770044641563072,1,0,0,0.0157792363336936,1356.05884011721,1666.4963269562,7.6168596495993,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c45-h36",-0.00175547873845626,-3.31130255731363e-05,4.53441954046444e-05,0.00202785406619637,3.20712068622634e-05,0.00204079441820376,4.79895893102557e-06,0.638130338030907,1.60912372624294,4.11123249019486e-06,1.25523820313634e-07,0.952,0.00477995815881269,0.952,0.00477995815881269,0.951,0.00482695556225661,0.1325,0.00758102070964062,1,0,0,0.00794266956545425,2715.05661463381,3341.1562326289,8.04562468081736,2000,2000
21,4000,70,"boundary",16,"homogeneous","fixed","fixed","c45-h36",-0.00695422111916294,-0.000128691559352826,0.000126927309318211,0.00567636183673324,8.97736073446323e-05,0.00568039848477959,9.15194424833402e-06,0.0711132969048789,1.59085013130172,3.22215346771194e-05,1.07094054464436e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.947,0.0050095408971282,0.229,0.00939571710940682,1,0,0,0.0222323343739294,1355.27470121301,1672.33566515265,7.60173178323387,2000,2000
22,8000,70,"boundary",16,"homogeneous","fixed","fixed","c45-h36",-0.0034980777112541,0.000107706115389917,6.47390745340696e-05,0.0028952194291721,4.57888872638585e-05,0.0028619185712568,4.72118853246805e-06,-1.15020152116159,1.57182505236763,8.3897050025765e-06,2.68245424093133e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.95,0.00487339717240448,0.215,0.00918626692405571,1,0,0,0.0111720552700633,2713.62450318053,3343.29214582454,8.04185068769042,2000,2000
23,4000,140,"above",16,"homogeneous","fixed","fixed","c45-h36",-0.0137473860422454,7.18683504733426e-05,0.000176834004322229,0.0079082570879599,0.000125071795458955,0.00790683908692601,8.50164510469437e-06,-0.0179306390538092,1.58490085049589,6.25144249639832e-05,1.9985218240733e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.95,0.00487339717240448,0.4165,0.011023333207338,1,0,0,0.0309669652843563,1356.4581861721,1668.10099825164,7.62172487503218,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c45-h36",-0.00696229486144805,-7.09964442920349e-05,8.87344803929413e-05,0.00396832660213478,6.27604448838889e-05,0.00402428163128728,4.66267715331263e-06,1.41004092562356,1.60813272507721,1.57447827083021e-05,4.94226398736429e-07,0.9555,0.00461084319837489,0.9555,0.00461084319837489,0.957,0.00453602248671675,0.4145,0.0110156649821969,1,0,0,0.0157469353780002,2713.3696622299,3340.36054494071,8.08753664869683,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c45-h36",-0.0018903574360814,0.000131722862045555,9.35216631656302e-05,0.00418241592414374,6.61463408650676e-05,0.00412583080772203,9.14279567537423e-06,-1.35292896373753,1.57537757073303,1.75012075734354e-05,5.82496701716542e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.9505,0.0048502448391808,0.074,0.0058533750947637,1,0,0,0.0160423349610519,1355.54833829047,1669.75996269056,7.61955552426162,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c45-h36",-0.000943402663204668,-5.81677521941079e-06,4.57026392058248e-05,0.00204388416030743,3.23247282930345e-05,0.00207483622321725,4.80916411827122e-06,1.51437461627781,1.62263512514926,4.17540756439917e-06,1.33113962475953e-07,0.955,0.00463546114210873,0.955,0.00463546114210873,0.9545,0.00465992220965114,0.058,0.00522666241496426,1,0,0,0.00809759551303301,2713.64675392009,3341.467790581,8.06632165092352,2000,2000
33,4000,70,"boundary",16,"heterogeneous","fixed","fixed","c45-h36",-0.00379132496472473,8.10956310646873e-06,0.000130088621985011,0.00581774003715518,9.20095520248387e-05,0.0057862528129968,9.02739159614028e-06,-0.541227761248964,1.58060960409623,3.38292418553623e-05,1.07258551338946e-06,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.946,0.00505390937789747,0.096,0.00658726043207645,1,0,0,0.022600670688854,1354.97617648068,1670.96752512795,7.60404415615765,2000,2000
34,8000,70,"boundary",16,"heterogeneous","fixed","fixed","c45-h36",-0.00189083491356822,1.05780187072694e-05,6.51826717605446e-05,0.00291505770023267,4.61026363178851e-05,0.00291512931524845,4.61818015195997e-06,0.0024567272121967,1.58948796948957,8.49342450946774e-06,2.54799370052868e-07,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.09,0.00639921870231046,1,0,0,0.0113949617731061,2713.02112699239,3340.01120449207,8.0730366948713,2000,2000
35,4000,140,"above",16,"heterogeneous","fixed","fixed","c45-h36",-0.00761646067030564,2.74934050790479e-05,0.000180831244870977,0.00808701911974829,0.000127898978241076,0.00803854420115458,8.25245387980977e-06,-0.599416396522856,1.57536281659166,6.53679341913757e-05,1.92539941067263e-06,0.954,0.00468422885862764,0.954,0.00468422885862764,0.954,0.00468422885862764,0.1585,0.00816632567315314,1,0,0,0.0314940724700708,1355.70709094183,1670.38812576248,7.6278208067123,2000,2000
36,8000,140,"above",16,"heterogeneous","fixed","fixed","c45-h36",-0.00379316745671582,4.53189650566728e-05,9.12046897615722e-05,0.00407879772347309,6.45075835186688e-05,0.00408932110538933,4.44924544993478e-06,0.258002054273843,1.58936237974572,1.66303263821686e-05,5.22883621698338e-07,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.1435,0.00783925219647895,1,0,0,0.0160111860980007,2713.16959512454,3340.87326345752,8.11613352070341,2000,2000
7,4000,35,"below",16,"null","fixed","fixed","c45-h48",0,0.000167404075184846,0.000108698836726242,0.00486115975990054,7.68809071861406e-05,0.0049362682071984,9.200168112815e-06,1.54507259599708,1.61708344570089,2.36470828985592e-05,7.38975180340705e-07,0.952,0.00477995815881269,0.952,0.00477995815881269,0.952,0.00477995815881269,0.048,0.00477995815881269,1,0,0,0.0192971922877937,1355.35973264555,1668.00830319897,7.64545802537034,2000,2000
8,8000,35,"below",16,"null","fixed","fixed","c45-h48",0,-7.68930970247845e-05,5.48983778171554e-05,0.00245513009307252,3.88287236252591e-05,0.0024850861974693,4.80014387025381e-06,1.22014326170778,1.61272649157205,6.03056249039338e-06,1.90559966109078e-07,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.9535,0.00470838348055891,0.0455,0.00465992220965114,1,0,0,0.00969429392774121,2712.37411612088,3342.59576148369,8.10503901373633,2000,2000
9,4000,70,"boundary",16,"null","fixed","fixed","c45-h48",0,0.000139269046583452,0.000154137220922361,0.00689322607690605,0.000109018732238198,0.00688111270356287,9.00930082065539e-06,-0.175728653144891,1.58415575587731,4.75122033318002e-05,1.40399911533693e-06,0.9595,0.00440793318914885,0.9595,0.00440793318914885,0.9605,0.00435544199823623,0.0405,0.00440793318914886,1,0,0,0.0269243725477039,1356.27963320228,1670.2819529656,7.63093158872204,2000,2000
10,8000,70,"boundary",16,"null","fixed","fixed","c45-h48",0,-3.01236992114094e-05,7.77696349649871e-05,0.00347796380734111,5.50051892708046e-05,0.00348836179868116,4.61657868002251e-06,0.298967784486481,1.59180658960673,1.20910915663063e-05,3.89424129396273e-07,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.951,0.00482695556225661,0.0485,0.00480352734977121,1,0,0,0.0136390599661651,2712.46115633129,3342.73638368497,8.10854464134523,2000,2000
11,4000,140,"above",16,"null","fixed","fixed","c45-h48",0,0.000300193876730567,0.000214558188469571,0.00959533389094346,0.000151753493142703,0.00948187615869994,8.05640134916267e-06,-1.18242609932113,1.56508754148479,9.21145136260755e-05,2.84019428208309e-06,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.9485,0.00494205169944629,0.0485,0.00480352734977121,1,0,0,0.0371373939480035,1354.79603831242,1668.91434134126,7.61528609734346,2000,2000
12,8000,140,"above",16,"null","fixed","fixed","c45-h48",0,2.2253120683242e-05,0.000111949511753684,0.005006534366583,7.9180056400649e-05,0.00486891797863976,4.32282351287056e-06,-2.74873550977273,1.54048373933491,2.50533488719749e-05,8.29779605811831e-07,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.0555,0.00511955808639769,1,0,0,0.0190802044505072,2712.31612885573,3343.12748981637,8.08356805779737,2000,2000
19,4000,35,"below",16,"homogeneous","fixed","fixed","c45-h48",-0.00464151454693754,-8.48487765025119e-05,0.000106688248053616,0.0047712435009649,7.54588507429889e-05,0.00466325309163516,9.4261334784636e-06,-2.26335984126375,1.55831250121327,2.27605814781011e-05,7.25078765080613e-07,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9445,0.00511955808639769,0.1655,0.00830992629329527,1,0,0,0.0181832115993338,1356.05884011721,1666.4963269562,7.6168596495993,2000,2000
20,8000,35,"below",16,"homogeneous","fixed","fixed","c45-h48",-0.00233407507255691,-1.66151795354815e-05,5.26246736129282e-05,0.00235344694984494,3.72205698753328e-05,0.00234907262975846,4.82309845174228e-06,-0.185868650524068,1.5918418947577,5.53621925365257e-06,1.69296657874784e-07,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9475,0.00498717104178311,0.162,0.00823881059376898,1,0,0,0.00915304968389253,2715.05661463381,3341.1562326289,8.04562468081736,2000,2000
21,4000,70,"boundary",16,"homogeneous","fixed","fixed","c45-h48",-0.00916809836151708,-0.000187997702091899,0.000146530757217487,0.00655305467865636,0.000103638805021662,0.00650681172200806,8.95782685672789e-06,-0.705670239543743,1.57631217653033,4.29563974946412e-05,1.44466966691447e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.949,0.00491929873051028,0.287,0.0101151124561223,1,0,0,0.0254344047798356,1355.27470121301,1672.33566515265,7.60173178323387,2000,2000
22,8000,70,"boundary",16,"homogeneous","fixed","fixed","c45-h48",-0.0046379385430832,2.66299427067103e-05,7.5711561452468e-05,0.00338592396180742,5.35495475779985e-05,0.00329280917289029,4.69871926830598e-06,-2.75005552302574,1.54428896856648,1.14594579884527e-05,3.72489795711966e-07,0.942,0.00522666241496426,0.942,0.00522666241496426,0.942,0.00522666241496426,0.28,0.0100399203184089,1,0,0,0.0128579276575998,2713.62450318053,3343.29214582454,8.04185068769042,2000,2000
23,4000,140,"above",16,"homogeneous","fixed","fixed","c45-h48",-0.0179154737812322,0.000206578083760762,0.000203482622081964,0.00910001950430344,0.000143919926408001,0.00897281907443041,8.08352286035324e-06,-1.39780392572652,1.56195547180164,8.2811624305904e-05,2.66849984770149e-06,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.9505,0.0048502448391808,0.4935,0.0111793951088599,1,0,0,0.0351811095738256,1356.4581861721,1668.10099825164,7.62172487503218,2000,2000
24,8000,140,"above",16,"homogeneous","fixed","fixed","c45-h48",-0.00917850833262007,-4.83278437065945e-05,0.000100250876069971,0.00448335547392724,7.09058029560682e-05,0.0046028817225928,4.501937642374e-06,2.66599981555469,1.62679997014945,2.00927616479179e-05,6.33041842019941e-07,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.5165,0.0111742505341522,1,0,0,0.018024310112575,2713.3696622299,3340.36054494071,8.08753664869683,2000,2000
31,4000,35,"below",16,"heterogeneous","fixed","fixed","c45-h48",-0.00251319383682007,8.06313837358591e-05,0.000107671029785085,0.00481519483613708,7.61539561678203e-05,0.0047507938800794,8.94202734596467e-06,-1.33745275631137,1.57139367028921,2.31810096793493e-05,7.55753988916312e-07,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.943,0.00518415856238985,0.08,0.00606630035524124,1,0,0,0.0185620983528105,1355.54833829047,1669.75996269056,7.61955552426162,2000,2000
32,8000,35,"below",16,"heterogeneous","fixed","fixed","c45-h48",-0.00125607389178641,-3.19079642486126e-05,5.27652496439308e-05,0.00235973370107152,3.73199970000161e-05,0.00239152119046441,4.64883755859212e-06,1.34707951911939,1.61490058071007,5.56657708658519e-06,1.86411167579383e-07,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9485,0.00494205169944629,0.0695,0.00568637626261225,1,0,0,0.00932657838410719,2713.64675392009,3341.467790581,8.06632165092352,2000,2000
