"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
34,8000,70,16,"heterogeneous","split","workability","c60-h36",0.0275,55,2000
35,4000,140,16,"heterogeneous","split","workability","c60-h36",0.6145,1229,2000
36,8000,140,16,"heterogeneous","split","workability","c60-h36",0.6225,1245,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c60-h48",0.0665,133,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c60-h48",0.0585,117,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c60-h48",0.06,120,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c60-h48",0.0535,107,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c60-h48",0.0535,107,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c60-h48",0.06,120,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.0375,75,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.042,84,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.029,58,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.032,64,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.025,50,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h48",0.0225,45,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0325,65,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0285,57,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0205,41,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0205,41,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.0065,13,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h48",0.008,16,2000
7,4000,35,16,"null","naive","effect_seeking","c60-h48",0.0665,133,2000
8,8000,35,16,"null","naive","effect_seeking","c60-h48",0.0585,117,2000
9,4000,70,16,"null","naive","effect_seeking","c60-h48",0.06,120,2000
10,8000,70,16,"null","naive","effect_seeking","c60-h48",0.0535,107,2000
11,4000,140,16,"null","naive","effect_seeking","c60-h48",0.0535,107,2000
12,8000,140,16,"null","naive","effect_seeking","c60-h48",0.06,120,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c60-h48",0.0375,75,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c60-h48",0.042,84,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c60-h48",0.029,58,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c60-h48",0.032,64,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c60-h48",0.025,50,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c60-h48",0.0225,45,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0325,65,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0285,57,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0205,41,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0205,41,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c60-h48",0.0065,13,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c60-h48",0.008,16,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c60-h48",0.0735,147,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c60-h48",0.081,162,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c60-h48",0.0455,91,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c60-h48",0.044,88,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c60-h48",0.0275,55,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c60-h48",0.024,48,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.082,164,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.0765,153,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.062,124,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.053,106,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.042,84,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h48",0.032,64,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0745,149,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0775,155,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.042,84,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0465,93,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.032,64,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h48",0.0335,67,2000
7,4000,35,16,"null","naive","prognostic_high","c60-h48",0.0735,147,2000
8,8000,35,16,"null","naive","prognostic_high","c60-h48",0.081,162,2000
9,4000,70,16,"null","naive","prognostic_high","c60-h48",0.0455,91,2000
10,8000,70,16,"null","naive","prognostic_high","c60-h48",0.044,88,2000
11,4000,140,16,"null","naive","prognostic_high","c60-h48",0.0275,55,2000
12,8000,140,16,"null","naive","prognostic_high","c60-h48",0.024,48,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c60-h48",0.082,164,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c60-h48",0.0765,153,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c60-h48",0.062,124,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c60-h48",0.053,106,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c60-h48",0.042,84,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c60-h48",0.032,64,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0745,149,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0775,155,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c60-h48",0.042,84,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0465,93,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c60-h48",0.032,64,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c60-h48",0.0335,67,2000
7,4000,35,16,"null","split","prognostic_high","c60-h48",0.0885,177,2000
8,8000,35,16,"null","split","prognostic_high","c60-h48",0.0865,173,2000
9,4000,70,16,"null","split","prognostic_high","c60-h48",0.07,140,2000
10,8000,70,16,"null","split","prognostic_high","c60-h48",0.0735,147,2000
11,4000,140,16,"null","split","prognostic_high","c60-h48",0.049,98,2000
12,8000,140,16,"null","split","prognostic_high","c60-h48",0.0535,107,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c60-h48",0.0795,159,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c60-h48",0.0845,169,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c60-h48",0.0755,151,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c60-h48",0.0795,159,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c60-h48",0.0645,129,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c60-h48",0.0585,117,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c60-h48",0.0925,185,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c60-h48",0.0865,173,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c60-h48",0.079,158,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c60-h48",0.066,132,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c60-h48",0.063,126,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c60-h48",0.0625,125,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c60-h48",0.0565,113,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c60-h48",0.059,118,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c60-h48",0.045,90,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c60-h48",0.034,68,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c60-h48",0.021,42,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c60-h48",0.0225,45,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.0685,137,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.0735,147,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.041,82,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.0485,97,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.029,58,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h48",0.027,54,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0575,115,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0665,133,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.034,68,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0355,71,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.021,42,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0245,49,2000
7,4000,35,16,"null","naive","prognostic_low","c60-h48",0.0565,113,2000
8,8000,35,16,"null","naive","prognostic_low","c60-h48",0.059,118,2000
9,4000,70,16,"null","naive","prognostic_low","c60-h48",0.045,90,2000
10,8000,70,16,"null","naive","prognostic_low","c60-h48",0.034,68,2000
11,4000,140,16,"null","naive","prognostic_low","c60-h48",0.021,42,2000
12,8000,140,16,"null","naive","prognostic_low","c60-h48",0.0225,45,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c60-h48",0.0685,137,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c60-h48",0.0735,147,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c60-h48",0.041,82,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c60-h48",0.0485,97,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c60-h48",0.029,58,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c60-h48",0.027,54,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0575,115,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0665,133,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c60-h48",0.034,68,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0355,71,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c60-h48",0.021,42,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0245,49,2000
7,4000,35,16,"null","split","prognostic_low","c60-h48",0.074,148,2000
8,8000,35,16,"null","split","prognostic_low","c60-h48",0.074,148,2000
9,4000,70,16,"null","split","prognostic_low","c60-h48",0.0585,117,2000
10,8000,70,16,"null","split","prognostic_low","c60-h48",0.064,128,2000
11,4000,140,16,"null","split","prognostic_low","c60-h48",0.041,82,2000
12,8000,140,16,"null","split","prognostic_low","c60-h48",0.045,90,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c60-h48",0.083,166,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c60-h48",0.082,164,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c60-h48",0.065,130,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c60-h48",0.0695,139,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c60-h48",0.0445,89,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c60-h48",0.0425,85,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c60-h48",0.0735,147,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c60-h48",0.0785,157,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c60-h48",0.054,108,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c60-h48",0.0515,103,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c60-h48",0.044,88,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c60-h48",0.0505,101,2000
9,4000,70,16,"null","bonferroni","workability","c60-h48",0.2435,487,2000
10,8000,70,16,"null","bonferroni","workability","c60-h48",0.271,542,2000
12,8000,140,16,"null","bonferroni","workability","c60-h48",0.0015,3,2000
21,4000,70,16,"homogeneous","bonferroni","workability","c60-h48",0.0215,43,2000
22,8000,70,16,"homogeneous","bonferroni","workability","c60-h48",0.0185,37,2000
23,4000,140,16,"homogeneous","bonferroni","workability","c60-h48",0.072,144,2000
24,8000,140,16,"homogeneous","bonferroni","workability","c60-h48",0.0735,147,2000
33,4000,70,16,"heterogeneous","bonferroni","workability","c60-h48",0.2445,489,2000
34,8000,70,16,"heterogeneous","bonferroni","workability","c60-h48",0.275,550,2000
35,4000,140,16,"heterogeneous","bonferroni","workability","c60-h48",0.0015,3,2000
36,8000,140,16,"heterogeneous","bonferroni","workability","c60-h48",0.003,6,2000
9,4000,70,16,"null","naive","workability","c60-h48",0.2435,487,2000
10,8000,70,16,"null","naive","workability","c60-h48",0.271,542,2000
12,8000,140,16,"null","naive","workability","c60-h48",0.0015,3,2000
21,4000,70,16,"homogeneous","naive","workability","c60-h48",0.0215,43,2000
22,8000,70,16,"homogeneous","naive","workability","c60-h48",0.0185,37,2000
23,4000,140,16,"homogeneous","naive","workability","c60-h48",0.072,144,2000
24,8000,140,16,"homogeneous","naive","workability","c60-h48",0.0735,147,2000
33,4000,70,16,"heterogeneous","naive","workability","c60-h48",0.2445,489,2000
34,8000,70,16,"heterogeneous","naive","workability","c60-h48",0.275,550,2000
35,4000,140,16,"heterogeneous","naive","workability","c60-h48",0.0015,3,2000
36,8000,140,16,"heterogeneous","naive","workability","c60-h48",0.003,6,2000
9,4000,70,16,"null","split","workability","c60-h48",0.3005,601,2000
10,8000,70,16,"null","split","workability","c60-h48",0.3175,635,2000
11,4000,140,16,"null","split","workability","c60-h48",0.017,34,2000
12,8000,140,16,"null","split","workability","c60-h48",0.017,34,2000
21,4000,70,16,"homogeneous","split","workability","c60-h48",0.073,146,2000
22,8000,70,16,"homogeneous","split","workability","c60-h48",0.0875,175,2000
23,4000,140,16,"homogeneous","split","workability","c60-h48",0.154,308,2000
24,8000,140,16,"homogeneous","split","workability","c60-h48",0.154,308,2000
33,4000,70,16,"heterogeneous","split","workability","c60-h48",0.305,610,2000
34,8000,70,16,"heterogeneous","split","workability","c60-h48",0.3035,607,2000
35,4000,140,16,"heterogeneous","split","workability","c60-h48",0.017,34,2000
36,8000,140,16,"heterogeneous","split","workability","c60-h48",0.017,34,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c60-h60",0.086,172,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c60-h60",0.096,192,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c60-h60",0.091,182,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c60-h60",0.095,190,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c60-h60",0.0905,181,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c60-h60",0.098,196,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.081,162,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.072,144,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.0555,111,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.065,130,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.041,82,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.0445,89,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.0415,83,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.0315,63,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.0275,55,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.0205,41,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.017,34,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.013,26,2000
7,4000,35,16,"null","naive","effect_seeking","c60-h60",0.086,172,2000
8,8000,35,16,"null","naive","effect_seeking","c60-h60",0.096,192,2000
9,4000,70,16,"null","naive","effect_seeking","c60-h60",0.091,182,2000
10,8000,70,16,"null","naive","effect_seeking","c60-h60",0.095,190,2000
11,4000,140,16,"null","naive","effect_seeking","c60-h60",0.0905,181,2000
12,8000,140,16,"null","naive","effect_seeking","c60-h60",0.098,196,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c60-h60",0.081,162,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c60-h60",0.072,144,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c60-h60",0.0555,111,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c60-h60",0.065,130,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c60-h60",0.041,82,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c60-h60",0.0445,89,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c60-h60",0.0415,83,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c60-h60",0.0315,63,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c60-h60",0.0275,55,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c60-h60",0.0205,41,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c60-h60",0.017,34,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c60-h60",0.013,26,2000
7,4000,35,16,"null","bonferroni","outcome_blinded","c60-h60",0.019,38,2000
8,8000,35,16,"null","bonferroni","outcome_blinded","c60-h60",0.018,36,2000
9,4000,70,16,"null","bonferroni","outcome_blinded","c60-h60",0.0175,35,2000
10,8000,70,16,"null","bonferroni","outcome_blinded","c60-h60",0.015,30,2000
11,4000,140,16,"null","bonferroni","outcome_blinded","c60-h60",0.0185,37,2000
12,8000,140,16,"null","bonferroni","outcome_blinded","c60-h60",0.014,28,2000
19,4000,35,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.015,30,2000
20,8000,35,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.017,34,2000
21,4000,70,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0155,31,2000
22,8000,70,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0215,43,2000
23,4000,140,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0175,35,2000
24,8000,140,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.011,22,2000
31,4000,35,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.0165,33,2000
32,8000,35,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.0225,45,2000
33,4000,70,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.016,32,2000
34,8000,70,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.0155,31,2000
35,4000,140,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.0155,31,2000
