"scenario","method","replicate_id","curve_rmse","curve_max_error","fail"
11,"calendar_quadratic",53,NA,NA,"incomplete-curve"
12,"calendar_quadratic",53,NA,NA,"incomplete-curve"
1,"equal_common",53,NA,NA,"incomplete-curve"
2,"equal_common",53,NA,NA,"incomplete-curve"
3,"equal_common",53,NA,NA,"incomplete-curve"
4,"equal_common",53,NA,NA,"incomplete-curve"
5,"equal_common",53,NA,NA,"incomplete-curve"
6,"equal_common",53,NA,NA,"incomplete-curve"
7,"equal_common",53,NA,NA,"incomplete-curve"
8,"equal_common",53,NA,NA,"incomplete-curve"
9,"equal_common",53,NA,NA,"incomplete-curve"
10,"equal_common",53,NA,NA,"incomplete-curve"
11,"equal_common",53,NA,NA,"incomplete-curve"
12,"equal_common",53,NA,NA,"incomplete-curve"
1,"equal_flexible",53,NA,NA,"incomplete-curve"
2,"equal_flexible",53,NA,NA,"incomplete-curve"
3,"equal_flexible",53,NA,NA,"incomplete-curve"
4,"equal_flexible",53,NA,NA,"incomplete-curve"
5,"equal_flexible",53,NA,NA,"incomplete-curve"
6,"equal_flexible",53,NA,NA,"incomplete-curve"
7,"equal_flexible",53,NA,NA,"incomplete-curve"
8,"equal_flexible",53,NA,NA,"incomplete-curve"
9,"equal_flexible",53,NA,NA,"incomplete-curve"
10,"equal_flexible",53,NA,NA,"incomplete-curve"
11,"equal_flexible",53,NA,NA,"incomplete-curve"
12,"equal_flexible",53,NA,NA,"incomplete-curve"
1,"package_like",53,NA,NA,"incomplete-curve"
2,"package_like",53,NA,NA,"incomplete-curve"
3,"package_like",53,NA,NA,"incomplete-curve"
4,"package_like",53,NA,NA,"incomplete-curve"
5,"package_like",53,NA,NA,"incomplete-curve"
6,"package_like",53,NA,NA,"incomplete-curve"
7,"package_like",53,NA,NA,"incomplete-curve"
8,"package_like",53,NA,NA,"incomplete-curve"
9,"package_like",53,NA,NA,"incomplete-curve"
10,"package_like",53,NA,NA,"incomplete-curve"
11,"package_like",53,NA,NA,"incomplete-curve"
12,"package_like",53,NA,NA,"incomplete-curve"
1,"start_saturated",53,NA,NA,"incomplete-curve"
2,"start_saturated",53,NA,NA,"incomplete-curve"
3,"start_saturated",53,NA,NA,"incomplete-curve"
4,"start_saturated",53,NA,NA,"incomplete-curve"
5,"start_saturated",53,NA,NA,"incomplete-curve"
6,"start_saturated",53,NA,NA,"incomplete-curve"
7,"start_saturated",53,NA,NA,"incomplete-curve"
8,"start_saturated",53,NA,NA,"incomplete-curve"
9,"start_saturated",53,NA,NA,"incomplete-curve"
10,"start_saturated",53,NA,NA,"incomplete-curve"
11,"start_saturated",53,NA,NA,"incomplete-curve"
12,"start_saturated",53,NA,NA,"incomplete-curve"
1,"calendar_omitted",54,NA,NA,"incomplete-curve"
2,"calendar_omitted",54,NA,NA,"incomplete-curve"
3,"calendar_omitted",54,NA,NA,"incomplete-curve"
4,"calendar_omitted",54,NA,NA,"incomplete-curve"
5,"calendar_omitted",54,NA,NA,"incomplete-curve"
6,"calendar_omitted",54,NA,NA,"incomplete-curve"
7,"calendar_omitted",54,NA,NA,"incomplete-curve"
8,"calendar_omitted",54,NA,NA,"incomplete-curve"
9,"calendar_omitted",54,NA,NA,"incomplete-curve"
10,"calendar_omitted",54,NA,NA,"incomplete-curve"
11,"calendar_omitted",54,NA,NA,"incomplete-curve"
12,"calendar_omitted",54,NA,NA,"incomplete-curve"
1,"calendar_quadratic",54,NA,NA,"incomplete-curve"
2,"calendar_quadratic",54,NA,NA,"incomplete-curve"
3,"calendar_quadratic",54,NA,NA,"incomplete-curve"
4,"calendar_quadratic",54,NA,NA,"incomplete-curve"
5,"calendar_quadratic",54,NA,NA,"incomplete-curve"
6,"calendar_quadratic",54,NA,NA,"incomplete-curve"
7,"calendar_quadratic",54,NA,NA,"incomplete-curve"
8,"calendar_quadratic",54,NA,NA,"incomplete-curve"
9,"calendar_quadratic",54,NA,NA,"incomplete-curve"
10,"calendar_quadratic",54,NA,NA,"incomplete-curve"
11,"calendar_quadratic",54,NA,NA,"incomplete-curve"
12,"calendar_quadratic",54,NA,NA,"incomplete-curve"
1,"equal_common",54,NA,NA,"incomplete-curve"
2,"equal_common",54,NA,NA,"incomplete-curve"
3,"equal_common",54,NA,NA,"incomplete-curve"
4,"equal_common",54,NA,NA,"incomplete-curve"
5,"equal_common",54,NA,NA,"incomplete-curve"
6,"equal_common",54,NA,NA,"incomplete-curve"
7,"equal_common",54,NA,NA,"incomplete-curve"
8,"equal_common",54,NA,NA,"incomplete-curve"
9,"equal_common",54,NA,NA,"incomplete-curve"
10,"equal_common",54,NA,NA,"incomplete-curve"
11,"equal_common",54,NA,NA,"incomplete-curve"
12,"equal_common",54,NA,NA,"incomplete-curve"
1,"equal_flexible",54,NA,NA,"incomplete-curve"
2,"equal_flexible",54,NA,NA,"incomplete-curve"
3,"equal_flexible",54,NA,NA,"incomplete-curve"
4,"equal_flexible",54,NA,NA,"incomplete-curve"
5,"equal_flexible",54,NA,NA,"incomplete-curve"
6,"equal_flexible",54,NA,NA,"incomplete-curve"
7,"equal_flexible",54,NA,NA,"incomplete-curve"
8,"equal_flexible",54,NA,NA,"incomplete-curve"
9,"equal_flexible",54,NA,NA,"incomplete-curve"
10,"equal_flexible",54,NA,NA,"incomplete-curve"
11,"equal_flexible",54,NA,NA,"incomplete-curve"
12,"equal_flexible",54,NA,NA,"incomplete-curve"
1,"package_like",54,NA,NA,"incomplete-curve"
2,"package_like",54,NA,NA,"incomplete-curve"
3,"package_like",54,NA,NA,"incomplete-curve"
4,"package_like",54,NA,NA,"incomplete-curve"
5,"package_like",54,NA,NA,"incomplete-curve"
6,"package_like",54,NA,NA,"incomplete-curve"
7,"package_like",54,NA,NA,"incomplete-curve"
8,"package_like",54,NA,NA,"incomplete-curve"
9,"package_like",54,NA,NA,"incomplete-curve"
10,"package_like",54,NA,NA,"incomplete-curve"
11,"package_like",54,NA,NA,"incomplete-curve"
12,"package_like",54,NA,NA,"incomplete-curve"
1,"start_saturated",54,NA,NA,"incomplete-curve"
2,"start_saturated",54,NA,NA,"incomplete-curve"
3,"start_saturated",54,NA,NA,"incomplete-curve"
4,"start_saturated",54,NA,NA,"incomplete-curve"
5,"start_saturated",54,NA,NA,"incomplete-curve"
6,"start_saturated",54,NA,NA,"incomplete-curve"
7,"start_saturated",54,NA,NA,"incomplete-curve"
8,"start_saturated",54,NA,NA,"incomplete-curve"
9,"start_saturated",54,NA,NA,"incomplete-curve"
10,"start_saturated",54,NA,NA,"incomplete-curve"
11,"start_saturated",54,NA,NA,"incomplete-curve"
12,"start_saturated",54,NA,NA,"incomplete-curve"
1,"calendar_omitted",55,NA,NA,"incomplete-curve"
2,"calendar_omitted",55,NA,NA,"incomplete-curve"
3,"calendar_omitted",55,NA,NA,"incomplete-curve"
4,"calendar_omitted",55,NA,NA,"incomplete-curve"
5,"calendar_omitted",55,NA,NA,"incomplete-curve"
6,"calendar_omitted",55,NA,NA,"incomplete-curve"
7,"calendar_omitted",55,NA,NA,"incomplete-curve"
8,"calendar_omitted",55,NA,NA,"incomplete-curve"
9,"calendar_omitted",55,NA,NA,"incomplete-curve"
10,"calendar_omitted",55,NA,NA,"incomplete-curve"
11,"calendar_omitted",55,NA,NA,"incomplete-curve"
12,"calendar_omitted",55,NA,NA,"incomplete-curve"
1,"calendar_quadratic",55,NA,NA,"incomplete-curve"
2,"calendar_quadratic",55,NA,NA,"incomplete-curve"
3,"calendar_quadratic",55,NA,NA,"incomplete-curve"
4,"calendar_quadratic",55,NA,NA,"incomplete-curve"
5,"calendar_quadratic",55,NA,NA,"incomplete-curve"
6,"calendar_quadratic",55,NA,NA,"incomplete-curve"
7,"calendar_quadratic",55,NA,NA,"incomplete-curve"
8,"calendar_quadratic",55,NA,NA,"incomplete-curve"
9,"calendar_quadratic",55,NA,NA,"incomplete-curve"
10,"calendar_quadratic",55,NA,NA,"incomplete-curve"
11,"calendar_quadratic",55,NA,NA,"incomplete-curve"
12,"calendar_quadratic",55,NA,NA,"incomplete-curve"
1,"equal_common",55,NA,NA,"incomplete-curve"
2,"equal_common",55,NA,NA,"incomplete-curve"
3,"equal_common",55,NA,NA,"incomplete-curve"
4,"equal_common",55,NA,NA,"incomplete-curve"
5,"equal_common",55,NA,NA,"incomplete-curve"
6,"equal_common",55,NA,NA,"incomplete-curve"
7,"equal_common",55,NA,NA,"incomplete-curve"
8,"equal_common",55,NA,NA,"incomplete-curve"
9,"equal_common",55,NA,NA,"incomplete-curve"
10,"equal_common",55,NA,NA,"incomplete-curve"
11,"equal_common",55,NA,NA,"incomplete-curve"
12,"equal_common",55,NA,NA,"incomplete-curve"
1,"equal_flexible",55,NA,NA,"incomplete-curve"
2,"equal_flexible",55,NA,NA,"incomplete-curve"
3,"equal_flexible",55,NA,NA,"incomplete-curve"
4,"equal_flexible",55,NA,NA,"incomplete-curve"
5,"equal_flexible",55,NA,NA,"incomplete-curve"
6,"equal_flexible",55,NA,NA,"incomplete-curve"
7,"equal_flexible",55,NA,NA,"incomplete-curve"
8,"equal_flexible",55,NA,NA,"incomplete-curve"
9,"equal_flexible",55,NA,NA,"incomplete-curve"
10,"equal_flexible",55,NA,NA,"incomplete-curve"
11,"equal_flexible",55,NA,NA,"incomplete-curve"
12,"equal_flexible",55,NA,NA,"incomplete-curve"
1,"package_like",55,NA,NA,"incomplete-curve"
2,"package_like",55,NA,NA,"incomplete-curve"
3,"package_like",55,NA,NA,"incomplete-curve"
4,"package_like",55,NA,NA,"incomplete-curve"
5,"package_like",55,NA,NA,"incomplete-curve"
6,"package_like",55,NA,NA,"incomplete-curve"
7,"package_like",55,NA,NA,"incomplete-curve"
8,"package_like",55,NA,NA,"incomplete-curve"
9,"package_like",55,NA,NA,"incomplete-curve"
10,"package_like",55,NA,NA,"incomplete-curve"
11,"package_like",55,NA,NA,"incomplete-curve"
12,"package_like",55,NA,NA,"incomplete-curve"
1,"start_saturated",55,NA,NA,"incomplete-curve"
2,"start_saturated",55,NA,NA,"incomplete-curve"
3,"start_saturated",55,NA,NA,"incomplete-curve"
4,"start_saturated",55,NA,NA,"incomplete-curve"
5,"start_saturated",55,NA,NA,"incomplete-curve"
6,"start_saturated",55,NA,NA,"incomplete-curve"
7,"start_saturated",55,NA,NA,"incomplete-curve"
8,"start_saturated",55,NA,NA,"incomplete-curve"
9,"start_saturated",55,NA,NA,"incomplete-curve"
10,"start_saturated",55,NA,NA,"incomplete-curve"
11,"start_saturated",55,NA,NA,"incomplete-curve"
12,"start_saturated",55,NA,NA,"incomplete-curve"
1,"calendar_omitted",56,NA,NA,"incomplete-curve"
2,"calendar_omitted",56,NA,NA,"incomplete-curve"
3,"calendar_omitted",56,NA,NA,"incomplete-curve"
4,"calendar_omitted",56,NA,NA,"incomplete-curve"
5,"calendar_omitted",56,NA,NA,"incomplete-curve"
6,"calendar_omitted",56,NA,NA,"incomplete-curve"
7,"calendar_omitted",56,NA,NA,"incomplete-curve"
8,"calendar_omitted",56,NA,NA,"incomplete-curve"
9,"calendar_omitted",56,NA,NA,"incomplete-curve"
10,"calendar_omitted",56,NA,NA,"incomplete-curve"
11,"calendar_omitted",56,NA,NA,"incomplete-curve"
12,"calendar_omitted",56,NA,NA,"incomplete-curve"
1,"calendar_quadratic",56,NA,NA,"incomplete-curve"
2,"calendar_quadratic",56,NA,NA,"incomplete-curve"
3,"calendar_quadratic",56,NA,NA,"incomplete-curve"
4,"calendar_quadratic",56,NA,NA,"incomplete-curve"
5,"calendar_quadratic",56,NA,NA,"incomplete-curve"
6,"calendar_quadratic",56,NA,NA,"incomplete-curve"
7,"calendar_quadratic",56,NA,NA,"incomplete-curve"
8,"calendar_quadratic",56,NA,NA,"incomplete-curve"
9,"calendar_quadratic",56,NA,NA,"incomplete-curve"
10,"calendar_quadratic",56,NA,NA,"incomplete-curve"
11,"calendar_quadratic",56,NA,NA,"incomplete-curve"
12,"calendar_quadratic",56,NA,NA,"incomplete-curve"
1,"equal_common",56,NA,NA,"incomplete-curve"
2,"equal_common",56,NA,NA,"incomplete-curve"
3,"equal_common",56,NA,NA,"incomplete-curve"
4,"equal_common",56,NA,NA,"incomplete-curve"
5,"equal_common",56,NA,NA,"incomplete-curve"
6,"equal_common",56,NA,NA,"incomplete-curve"
7,"equal_common",56,NA,NA,"incomplete-curve"
8,"equal_common",56,NA,NA,"incomplete-curve"
9,"equal_common",56,NA,NA,"incomplete-curve"
10,"equal_common",56,NA,NA,"incomplete-curve"
11,"equal_common",56,NA,NA,"incomplete-curve"
12,"equal_common",56,NA,NA,"incomplete-curve"
1,"equal_flexible",56,NA,NA,"incomplete-curve"
2,"equal_flexible",56,NA,NA,"incomplete-curve"
3,"equal_flexible",56,NA,NA,"incomplete-curve"
4,"equal_flexible",56,NA,NA,"incomplete-curve"
5,"equal_flexible",56,NA,NA,"incomplete-curve"
6,"equal_flexible",56,NA,NA,"incomplete-curve"
7,"equal_flexible",56,NA,NA,"incomplete-curve"
8,"equal_flexible",56,NA,NA,"incomplete-curve"
9,"equal_flexible",56,NA,NA,"incomplete-curve"
10,"equal_flexible",56,NA,NA,"incomplete-curve"
11,"equal_flexible",56,NA,NA,"incomplete-curve"
12,"equal_flexible",56,NA,NA,"incomplete-curve"
1,"package_like",56,NA,NA,"incomplete-curve"
2,"package_like",56,NA,NA,"incomplete-curve"
3,"package_like",56,NA,NA,"incomplete-curve"
4,"package_like",56,NA,NA,"incomplete-curve"
5,"package_like",56,NA,NA,"incomplete-curve"
6,"package_like",56,NA,NA,"incomplete-curve"
7,"package_like",56,NA,NA,"incomplete-curve"
8,"package_like",56,NA,NA,"incomplete-curve"
9,"package_like",56,NA,NA,"incomplete-curve"
10,"package_like",56,NA,NA,"incomplete-curve"
11,"package_like",56,NA,NA,"incomplete-curve"
12,"package_like",56,NA,NA,"incomplete-curve"
1,"start_saturated",56,NA,NA,"incomplete-curve"
2,"start_saturated",56,NA,NA,"incomplete-curve"
3,"start_saturated",56,NA,NA,"incomplete-curve"
4,"start_saturated",56,NA,NA,"incomplete-curve"
5,"start_saturated",56,NA,NA,"incomplete-curve"
6,"start_saturated",56,NA,NA,"incomplete-curve"
7,"start_saturated",56,NA,NA,"incomplete-curve"
8,"start_saturated",56,NA,NA,"incomplete-curve"
9,"start_saturated",56,NA,NA,"incomplete-curve"
10,"start_saturated",56,NA,NA,"incomplete-curve"
11,"start_saturated",56,NA,NA,"incomplete-curve"
12,"start_saturated",56,NA,NA,"incomplete-curve"
1,"calendar_omitted",57,NA,NA,"incomplete-curve"
2,"calendar_omitted",57,NA,NA,"incomplete-curve"
3,"calendar_omitted",57,NA,NA,"incomplete-curve"
4,"calendar_omitted",57,NA,NA,"incomplete-curve"
5,"calendar_omitted",57,NA,NA,"incomplete-curve"
6,"calendar_omitted",57,NA,NA,"incomplete-curve"
7,"calendar_omitted",57,NA,NA,"incomplete-curve"
8,"calendar_omitted",57,NA,NA,"incomplete-curve"
9,"calendar_omitted",57,NA,NA,"incomplete-curve"
10,"calendar_omitted",57,NA,NA,"incomplete-curve"
11,"calendar_omitted",57,NA,NA,"incomplete-curve"
12,"calendar_omitted",57,NA,NA,"incomplete-curve"
1,"calendar_quadratic",57,NA,NA,"incomplete-curve"
2,"calendar_quadratic",57,NA,NA,"incomplete-curve"
3,"calendar_quadratic",57,NA,NA,"incomplete-curve"
4,"calendar_quadratic",57,NA,NA,"incomplete-curve"
5,"calendar_quadratic",57,NA,NA,"incomplete-curve"
6,"calendar_quadratic",57,NA,NA,"incomplete-curve"
7,"calendar_quadratic",57,NA,NA,"incomplete-curve"
8,"calendar_quadratic",57,NA,NA,"incomplete-curve"
9,"calendar_quadratic",57,NA,NA,"incomplete-curve"
10,"calendar_quadratic",57,NA,NA,"incomplete-curve"
11,"calendar_quadratic",57,NA,NA,"incomplete-curve"
12,"calendar_quadratic",57,NA,NA,"incomplete-curve"
1,"equal_common",57,NA,NA,"incomplete-curve"
2,"equal_common",57,NA,NA,"incomplete-curve"
3,"equal_common",57,NA,NA,"incomplete-curve"
4,"equal_common",57,NA,NA,"incomplete-curve"
5,"equal_common",57,NA,NA,"incomplete-curve"
6,"equal_common",57,NA,NA,"incomplete-curve"
7,"equal_common",57,NA,NA,"incomplete-curve"
8,"equal_common",57,NA,NA,"incomplete-curve"
9,"equal_common",57,NA,NA,"incomplete-curve"
10,"equal_common",57,NA,NA,"incomplete-curve"
11,"equal_common",57,NA,NA,"incomplete-curve"
12,"equal_common",57,NA,NA,"incomplete-curve"
1,"equal_flexible",57,NA,NA,"incomplete-curve"
2,"equal_flexible",57,NA,NA,"incomplete-curve"
3,"equal_flexible",57,NA,NA,"incomplete-curve"
4,"equal_flexible",57,NA,NA,"incomplete-curve"
5,"equal_flexible",57,NA,NA,"incomplete-curve"
6,"equal_flexible",57,NA,NA,"incomplete-curve"
7,"equal_flexible",57,NA,NA,"incomplete-curve"
8,"equal_flexible",57,NA,NA,"incomplete-curve"
9,"equal_flexible",57,NA,NA,"incomplete-curve"
10,"equal_flexible",57,NA,NA,"incomplete-curve"
11,"equal_flexible",57,NA,NA,"incomplete-curve"
12,"equal_flexible",57,NA,NA,"incomplete-curve"
1,"package_like",57,NA,NA,"incomplete-curve"
2,"package_like",57,NA,NA,"incomplete-curve"
3,"package_like",57,NA,NA,"incomplete-curve"
4,"package_like",57,NA,NA,"incomplete-curve"
5,"package_like",57,NA,NA,"incomplete-curve"
6,"package_like",57,NA,NA,"incomplete-curve"
7,"package_like",57,NA,NA,"incomplete-curve"
8,"package_like",57,NA,NA,"incomplete-curve"
9,"package_like",57,NA,NA,"incomplete-curve"
10,"package_like",57,NA,NA,"incomplete-curve"
11,"package_like",57,NA,NA,"incomplete-curve"
12,"package_like",57,NA,NA,"incomplete-curve"
1,"start_saturated",57,NA,NA,"incomplete-curve"
2,"start_saturated",57,NA,NA,"incomplete-curve"
3,"start_saturated",57,NA,NA,"incomplete-curve"
4,"start_saturated",57,NA,NA,"incomplete-curve"
5,"start_saturated",57,NA,NA,"incomplete-curve"
6,"start_saturated",57,NA,NA,"incomplete-curve"
7,"start_saturated",57,NA,NA,"incomplete-curve"
8,"start_saturated",57,NA,NA,"incomplete-curve"
9,"start_saturated",57,NA,NA,"incomplete-curve"
10,"start_saturated",57,NA,NA,"incomplete-curve"
11,"start_saturated",57,NA,NA,"incomplete-curve"
12,"start_saturated",57,NA,NA,"incomplete-curve"
1,"calendar_omitted",58,NA,NA,"incomplete-curve"
2,"calendar_omitted",58,NA,NA,"incomplete-curve"
3,"calendar_omitted",58,NA,NA,"incomplete-curve"
4,"calendar_omitted",58,NA,NA,"incomplete-curve"
5,"calendar_omitted",58,NA,NA,"incomplete-curve"
6,"calendar_omitted",58,NA,NA,"incomplete-curve"
7,"calendar_omitted",58,NA,NA,"incomplete-curve"
8,"calendar_omitted",58,NA,NA,"incomplete-curve"
9,"calendar_omitted",58,NA,NA,"incomplete-curve"
10,"calendar_omitted",58,NA,NA,"incomplete-curve"
11,"calendar_omitted",58,NA,NA,"incomplete-curve"
12,"calendar_omitted",58,NA,NA,"incomplete-curve"
1,"calendar_quadratic",58,NA,NA,"incomplete-curve"
2,"calendar_quadratic",58,NA,NA,"incomplete-curve"
3,"calendar_quadratic",58,NA,NA,"incomplete-curve"
4,"calendar_quadratic",58,NA,NA,"incomplete-curve"
5,"calendar_quadratic",58,NA,NA,"incomplete-curve"
6,"calendar_quadratic",58,NA,NA,"incomplete-curve"
7,"calendar_quadratic",58,NA,NA,"incomplete-curve"
8,"calendar_quadratic",58,NA,NA,"incomplete-curve"
9,"calendar_quadratic",58,NA,NA,"incomplete-curve"
10,"calendar_quadratic",58,NA,NA,"incomplete-curve"
11,"calendar_quadratic",58,NA,NA,"incomplete-curve"
12,"calendar_quadratic",58,NA,NA,"incomplete-curve"
1,"equal_common",58,NA,NA,"incomplete-curve"
2,"equal_common",58,NA,NA,"incomplete-curve"
3,"equal_common",58,NA,NA,"incomplete-curve"
4,"equal_common",58,NA,NA,"incomplete-curve"
5,"equal_common",58,NA,NA,"incomplete-curve"
6,"equal_common",58,NA,NA,"incomplete-curve"
7,"equal_common",58,NA,NA,"incomplete-curve"
8,"equal_common",58,NA,NA,"incomplete-curve"
9,"equal_common",58,NA,NA,"incomplete-curve"
10,"equal_common",58,NA,NA,"incomplete-curve"
11,"equal_common",58,NA,NA,"incomplete-curve"
12,"equal_common",58,NA,NA,"incomplete-curve"
1,"equal_flexible",58,NA,NA,"incomplete-curve"
2,"equal_flexible",58,NA,NA,"incomplete-curve"
3,"equal_flexible",58,NA,NA,"incomplete-curve"
4,"equal_flexible",58,NA,NA,"incomplete-curve"
5,"equal_flexible",58,NA,NA,"incomplete-curve"
6,"equal_flexible",58,NA,NA,"incomplete-curve"
7,"equal_flexible",58,NA,NA,"incomplete-curve"
8,"equal_flexible",58,NA,NA,"incomplete-curve"
9,"equal_flexible",58,NA,NA,"incomplete-curve"
10,"equal_flexible",58,NA,NA,"incomplete-curve"
11,"equal_flexible",58,NA,NA,"incomplete-curve"
12,"equal_flexible",58,NA,NA,"incomplete-curve"
1,"package_like",58,NA,NA,"incomplete-curve"
2,"package_like",58,NA,NA,"incomplete-curve"
3,"package_like",58,NA,NA,"incomplete-curve"
4,"package_like",58,NA,NA,"incomplete-curve"
5,"package_like",58,NA,NA,"incomplete-curve"
6,"package_like",58,NA,NA,"incomplete-curve"
7,"package_like",58,NA,NA,"incomplete-curve"
8,"package_like",58,NA,NA,"incomplete-curve"
9,"package_like",58,NA,NA,"incomplete-curve"
10,"package_like",58,NA,NA,"incomplete-curve"
11,"package_like",58,NA,NA,"incomplete-curve"
12,"package_like",58,NA,NA,"incomplete-curve"
1,"start_saturated",58,NA,NA,"incomplete-curve"
2,"start_saturated",58,NA,NA,"incomplete-curve"
3,"start_saturated",58,NA,NA,"incomplete-curve"
4,"start_saturated",58,NA,NA,"incomplete-curve"
5,"start_saturated",58,NA,NA,"incomplete-curve"
6,"start_saturated",58,NA,NA,"incomplete-curve"
7,"start_saturated",58,NA,NA,"incomplete-curve"
8,"start_saturated",58,NA,NA,"incomplete-curve"
9,"start_saturated",58,NA,NA,"incomplete-curve"
10,"start_saturated",58,NA,NA,"incomplete-curve"
11,"start_saturated",58,NA,NA,"incomplete-curve"
12,"start_saturated",58,NA,NA,"incomplete-curve"
1,"calendar_omitted",59,NA,NA,"incomplete-curve"
2,"calendar_omitted",59,NA,NA,"incomplete-curve"
3,"calendar_omitted",59,NA,NA,"incomplete-curve"
4,"calendar_omitted",59,NA,NA,"incomplete-curve"
5,"calendar_omitted",59,NA,NA,"incomplete-curve"
6,"calendar_omitted",59,NA,NA,"incomplete-curve"
7,"calendar_omitted",59,NA,NA,"incomplete-curve"
8,"calendar_omitted",59,NA,NA,"incomplete-curve"
9,"calendar_omitted",59,NA,NA,"incomplete-curve"
10,"calendar_omitted",59,NA,NA,"incomplete-curve"
11,"calendar_omitted",59,NA,NA,"incomplete-curve"
12,"calendar_omitted",59,NA,NA,"incomplete-curve"
1,"calendar_quadratic",59,NA,NA,"incomplete-curve"
2,"calendar_quadratic",59,NA,NA,"incomplete-curve"
3,"calendar_quadratic",59,NA,NA,"incomplete-curve"
4,"calendar_quadratic",59,NA,NA,"incomplete-curve"
5,"calendar_quadratic",59,NA,NA,"incomplete-curve"
6,"calendar_quadratic",59,NA,NA,"incomplete-curve"
7,"calendar_quadratic",59,NA,NA,"incomplete-curve"
8,"calendar_quadratic",59,NA,NA,"incomplete-curve"
9,"calendar_quadratic",59,NA,NA,"incomplete-curve"
10,"calendar_quadratic",59,NA,NA,"incomplete-curve"
11,"calendar_quadratic",59,NA,NA,"incomplete-curve"
12,"calendar_quadratic",59,NA,NA,"incomplete-curve"
1,"equal_common",59,NA,NA,"incomplete-curve"
2,"equal_common",59,NA,NA,"incomplete-curve"
