"scenario","method","estimand","start","truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","convergence","n_used","n_attempted","fixed_modse","fixed_to_linearized","bootstrap_to_linearized","h_key","h_label","a","adoption","b","background","sentinel"
7,"equal_common","rd_k",2,-0.0874029008488283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",2,-0.0874029008488283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",12,-0.0871631684577788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",10,-0.0866969433620214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",22,-0.0815603150956464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",22,-0.0815603150956464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",22,-0.0815603150956464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",12,-0.0871631684577788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",2,-0.0874029008488283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",2,-0.0874029008488283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",12,-0.0871631684577788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",10,-0.0866969433620214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",10,-0.0866969433620214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",22,-0.0815603150956464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",20,-0.0831786894932686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",12,-0.0871631684577788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",2,-0.0874029008488283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",0,-0.0892025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",0,-0.0892025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",12,-0.0871631684577788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",14,-0.0873761003129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",20,-0.0831786894932686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",20,-0.0831786894932686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",20,-0.0831786894932686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",14,-0.0873761003129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",16,-0.0864122599731341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",20,-0.0831786894932686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",18,-0.0853633796007867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",18,-0.0853633796007867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",16,-0.0864122599731341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",14,-0.0873761003129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",14,-0.0873761003129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",20,-0.0831786894932686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",18,-0.0853633796007867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",14,-0.0873761003129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",14,-0.0873761003129546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",16,-0.0864122599731341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",18,-0.0853633796007867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",16,-0.0864122599731341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",16,-0.0864122599731341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",16,-0.0864122599731341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",18,-0.0853633796007867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",22,-0.0815603150956464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",22,-0.0815603150956464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",18,-0.0853633796007867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",8,-0.0941435778761091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",6,-0.0994305238336184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",8,-0.0941435778761091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",10,-0.0895031444777737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",10,-0.0895031444777737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",10,-0.0895031444777737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",4,-0.104532112015306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",6,-0.0994305238336184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",6,-0.0994305238336184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",6,-0.0994305238336184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",8,-0.0941435778761091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",10,-0.0895031444777737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",8,-0.0941435778761091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",4,-0.104532112015306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",8,-0.0941435778761091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",10,-0.0895031444777737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",4,-0.104532112015306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",4,-0.104532112015306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",12,-0.0843431713174354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",0,-0.1178265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",0,-0.1178265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",6,-0.0994305238336184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",8,-0.0941435778761091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",4,-0.104532112015306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",12,-0.0843431713174354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",10,-0.0895031444777737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",4,-0.104532112015306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",0,-0.1178265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",14,-0.0787585085635137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",0,-0.1178265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",12,-0.0843431713174354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",12,-0.0843431713174354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",6,-0.0994305238336184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",12,-0.0843431713174354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",2,-0.111096791046021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",2,-0.111096791046021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",2,-0.111096791046021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",14,-0.0787585085635137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",16,-0.0716023532274053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",22,-0.0483643829258831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",22,-0.0483643829258831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",16,-0.0716023532274053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",12,-0.0843431713174354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",2,-0.111096791046021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",14,-0.0787585085635137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",14,-0.0787585085635137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",16,-0.0716023532274053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",16,-0.0716023532274053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",22,-0.0483643829258831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",22,-0.0483643829258831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",16,-0.0716023532274053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",16,-0.0716023532274053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",2,-0.111096791046021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",2,-0.111096791046021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",0,-0.1178265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",14,-0.0787585085635137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",18,-0.0644487832671719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",18,-0.0644487832671719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"package_like","rd_k",20,-0.0564064072057109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",20,-0.0564064072057109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_common","rd_k",20,-0.0564064072057109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",20,-0.0564064072057109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",14,-0.0787585085635137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_omitted","rd_k",20,-0.0564064072057109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",18,-0.0644487832671719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"calendar_quadratic","rd_k",0,-0.1178265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"start_saturated","rd_k",20,-0.0564064072057109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
8,"equal_flexible","rd_k",18,-0.0644487832671719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0,"none",0.35,"strong",FALSE
