"scenario","separation_key","s","gamma_z_key","gamma_z","shape","I_G","I_C","I_Q","label","n","columns","rank","zero_variance","duplicate","ok"
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a1_t0",10391,4,4,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a1_t1",9126,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a1_t2",8390,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a0_t0",8054,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a0_t1",7535,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a0_t2",6327,11,11,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a1_t0",10391,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a1_t1",9126,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a1_t2",8390,11,11,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a0_t0",8054,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a0_t1",7535,17,17,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a0_t2",6327,29,29,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a1_t0",10391,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a1_t1",9126,17,17,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a1_t2",8390,29,29,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a0_t0",8054,10,10,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a0_t1",7535,13,13,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a0_t2",6327,13,13,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a1_t0",10391,10,10,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a1_t1",9126,13,13,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a1_t2",8390,13,13,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G0_t1",18446,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G0_t2",16765,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G1_t1",18446,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G1_t2",16765,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G2_t1",18446,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G2_t2",16765,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G3_t1",18446,7,7,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G3_t2",16765,7,7,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G4_t1",18446,12,12,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"G4_t2",16765,12,12,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C0_t1",18446,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C0_t2",16765,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C1_t1",18446,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C1_t2",16765,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C2_t1",18446,10,10,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"C2_t2",16765,10,10,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a0_t0",8836,4,4,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a0_t1",7948,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a0_t2",6407,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a1_t0",9610,4,4,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a1_t1",8817,6,6,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a1_t2",8412,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a0_t0",8836,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a0_t1",7948,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a0_t2",6407,11,11,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a1_t0",9610,5,5,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a1_t1",8817,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a1_t2",8412,11,11,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a0_t0",8836,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a0_t1",7948,17,17,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a0_t2",6407,29,29,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a1_t0",9610,8,8,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a1_t1",8817,17,17,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a1_t2",8412,29,29,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a0_t0",8836,10,10,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a0_t1",7948,13,13,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a0_t2",6407,13,13,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a1_t0",9610,10,10,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a1_t1",8817,13,13,FALSE,FALSE,TRUE
19,"good",0.65,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a1_t2",8412,13,13,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G0_t1",18370,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G0_t2",16657,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G1_t1",18370,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G1_t2",16657,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G2_t1",18370,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G2_t2",16657,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G3_t1",18370,7,7,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G3_t2",16657,7,7,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G4_t1",18370,12,12,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"G4_t2",16657,12,12,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C0_t1",18370,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C0_t2",16657,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C1_t1",18370,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C1_t2",16657,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C2_t1",18370,10,10,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"C2_t2",16657,10,10,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a0_t0",7900,4,4,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a0_t1",7423,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a0_t2",5990,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a1_t0",10470,4,4,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a1_t1",9234,6,6,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL0_a1_t2",8786,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a0_t0",7900,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a0_t1",7423,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a0_t2",5990,11,11,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a1_t0",10470,5,5,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a1_t1",9234,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL1_a1_t2",8786,11,11,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a0_t0",7900,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a0_t1",7423,17,17,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a0_t2",5990,29,29,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a1_t0",10470,8,8,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a1_t1",9234,17,17,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL2_a1_t2",8786,29,29,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a0_t0",7900,10,10,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a0_t1",7423,13,13,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a0_t2",5990,13,13,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a1_t0",10470,10,10,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a1_t1",9234,13,13,FALSE,FALSE,TRUE
20,"poor",1.25,"absent",0,"nonlinear-outcome",0,0,1,"QL3_a1_t2",8786,13,13,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G0_t1",18440,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G0_t2",16736,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G1_t1",18440,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G1_t2",16736,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G2_t1",18440,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G2_t2",16736,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G3_t1",18440,7,7,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G3_t2",16736,7,7,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G4_t1",18440,12,12,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G4_t2",16736,12,12,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C0_t1",18440,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C0_t2",16736,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C1_t1",18440,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C1_t2",16736,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C2_t1",18440,10,10,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C2_t2",16736,10,10,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a0_t0",8764,4,4,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a0_t1",7859,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a0_t2",6376,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a1_t0",9676,4,4,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a1_t1",8877,6,6,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a1_t2",8385,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a0_t0",8764,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a0_t1",7859,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a0_t2",6376,11,11,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a1_t0",9676,5,5,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a1_t1",8877,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a1_t2",8385,11,11,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a0_t0",8764,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a0_t1",7859,17,17,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a0_t2",6376,29,29,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a1_t0",9676,8,8,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a1_t1",8877,17,17,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a1_t2",8385,29,29,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a0_t0",8764,10,10,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a0_t1",7859,13,13,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a0_t2",6376,13,13,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a1_t0",9676,10,10,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a1_t1",8877,13,13,FALSE,FALSE,TRUE
21,"good",0.65,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL3_a1_t2",8385,13,13,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G0_t1",18423,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G0_t2",16653,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G1_t1",18423,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G1_t2",16653,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G2_t1",18423,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G2_t2",16653,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G3_t1",18423,7,7,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G3_t2",16653,7,7,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G4_t1",18423,12,12,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"G4_t2",16653,12,12,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C0_t1",18423,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C0_t2",16653,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C1_t1",18423,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C1_t2",16653,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C2_t1",18423,10,10,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"C2_t2",16653,10,10,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a0_t0",8035,4,4,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a0_t1",7551,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a0_t2",6129,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a1_t0",10388,4,4,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a1_t1",9102,6,6,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL0_a1_t2",8646,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a0_t0",8035,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a0_t1",7551,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a0_t2",6129,11,11,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a1_t0",10388,5,5,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a1_t1",9102,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL1_a1_t2",8646,11,11,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a0_t0",8035,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a0_t1",7551,17,17,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a0_t2",6129,29,29,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a1_t0",10388,8,8,FALSE,FALSE,TRUE
22,"poor",1.25,"moderate",0.751416088683921,"nonlinear-outcome",0,0,1,"QL2_a1_t1",9102,17,17,FALSE,FALSE,TRUE
