"candidate_1","candidate_2","correlation","scenario"
"c50-h48","c55-h60",0.803159572364342,9
"c45-h24","c55-h60",0.551103006688486,9
"c45-h36","c55-h60",0.658659948545146,9
"c45-h48","c55-h60",0.760241804773839,9
"c60-h48","c55-h60",0.748248666640696,9
"c55-h60","c55-h36",0.769615597642904,9
"c55-h36","c55-h36",1,9
"c60-h24","c55-h36",0.691883883176804,9
"c60-h36","c55-h36",0.840595828439571,9
"c50-h36","c55-h36",0.900500974423415,9
"c50-h60","c55-h36",0.67687952102358,9
"c45-h60","c55-h36",0.640562111498511,9
"c60-h60","c55-h36",0.64356644776123,9
"c55-h24","c55-h36",0.828757183844216,9
"c55-h48","c55-h36",0.862555411427661,9
"c50-h24","c55-h36",0.743641432218293,9
"c50-h48","c55-h36",0.766506056494037,9
"c45-h24","c55-h36",0.703271934807734,9
"c45-h36","c55-h36",0.845405123642443,9
"c45-h48","c55-h36",0.724183676936126,9
"c60-h48","c55-h36",0.724412943247716,9
"c55-h60","c60-h24",0.534920826004497,9
"c55-h36","c60-h24",0.691883883176804,9
"c60-h24","c60-h24",1,9
"c60-h36","c60-h24",0.826161581363397,9
"c50-h36","c60-h24",0.621516512089987,9
"c50-h60","c60-h24",0.466280232179454,9
"c45-h60","c60-h24",0.438397860245023,9
"c60-h60","c60-h24",0.641135196410521,9
"c55-h24","c60-h24",0.845403795070737,9
"c55-h48","c60-h24",0.596048066176704,9
"c50-h24","c60-h24",0.75475175656808,9
"c50-h48","c60-h24",0.52166801312822,9
"c45-h24","c60-h24",0.707981379099024,9
"c45-h36","c60-h24",0.582934324737584,9
"c45-h48","c60-h24",0.489858003009903,9
"c60-h48","c60-h24",0.714190525002621,9
"c55-h60","c60-h36",0.642595406433612,9
"c55-h36","c60-h36",0.840595828439571,9
"c60-h24","c60-h36",0.826161581363397,9
"c60-h36","c60-h36",1,9
"c50-h36","c60-h36",0.750302775383056,9
"c50-h60","c60-h36",0.554388306255559,9
"c45-h60","c60-h36",0.529158093503148,9
"c60-h60","c60-h36",0.771691958944938,9
"c55-h24","c60-h36",0.70493262421365,9
"c55-h48","c60-h36",0.719970519858085,9
"c50-h24","c60-h36",0.627249924337211,9
"c50-h48","c60-h36",0.628206489719426,9
"c45-h24","c60-h36",0.596438963623799,9
"c45-h36","c60-h36",0.707861225814203,9
"c45-h48","c60-h36",0.596592277021991,9
"c60-h48","c60-h36",0.86112486760701,9
"c55-h60","c50-h36",0.697804187342326,9
"c55-h36","c50-h36",0.900500974423415,9
"c60-h24","c50-h36",0.621516512089987,9
"c60-h36","c50-h36",0.750302775383056,9
"c50-h36","c50-h36",1,9
"c50-h60","c50-h36",0.763521035276484,9
"c45-h60","c50-h36",0.722694278836545,9
"c60-h60","c50-h36",0.584311483001446,9
"c55-h24","c50-h36",0.756759938879226,9
"c55-h48","c50-h36",0.781007647672546,9
"c50-h24","c50-h36",0.830204376104754,9
"c50-h48","c50-h36",0.861050447652492,9
"c45-h24","c50-h36",0.79325441883744,9
"c45-h36","c50-h36",0.944003096184898,9
"c45-h48","c50-h36",0.814329999816297,9
"c60-h48","c50-h36",0.652876610904158,9
"c55-h60","c50-h60",0.897148023652128,9
"c55-h36","c50-h60",0.67687952102358,9
"c60-h24","c50-h60",0.466280232179454,9
"c60-h36","c50-h60",0.554388306255559,9
"c50-h36","c50-h60",0.763521035276484,9
"c50-h60","c50-h60",1,9
"c45-h60","c50-h60",0.942857578280716,9
"c60-h60","c50-h60",0.747967474776953,9
"c55-h24","c50-h60",0.580609453193409,9
"c55-h48","c50-h60",0.799810163295711,9
"c50-h24","c50-h60",0.640913586293646,9
"c50-h48","c50-h60",0.8924973551886,9
"c45-h24","c50-h60",0.614322769659686,9
"c45-h36","c50-h60",0.724478800202108,9
"c45-h48","c50-h60",0.844398919629172,9
"c60-h48","c50-h60",0.66252806867214,9
"c55-h60","c45-h60",0.847093774797474,9
"c55-h36","c45-h60",0.640562111498511,9
"c60-h24","c45-h60",0.438397860245023,9
"c60-h36","c45-h60",0.529158093503148,9
"c50-h36","c45-h60",0.722694278836545,9
"c50-h60","c45-h60",0.942857578280716,9
"c45-h60","c45-h60",1,9
"c60-h60","c45-h60",0.706411867872301,9
"c55-h24","c45-h60",0.540664008095239,9
"c55-h48","c45-h60",0.753939651680895,9
"c50-h24","c45-h60",0.601289612166553,9
"c50-h48","c45-h60",0.842172055786616,9
"c45-h24","c45-h60",0.644197531222899,9
"c45-h36","c45-h60",0.771297960514728,9
"c45-h48","c45-h60",0.895542048590128,9
"c60-h48","c45-h60",0.626284602698711,9
"c55-h60","c60-h60",0.834669385585124,9
"c55-h36","c60-h60",0.64356644776123,9
"c60-h24","c60-h60",0.641135196410521,9
"c60-h36","c60-h60",0.771691958944938,9
"c50-h36","c60-h60",0.584311483001446,9
"c50-h60","c60-h60",0.747967474776953,9
"c45-h60","c60-h60",0.706411867872301,9
"c60-h60","c60-h60",1,9
"c55-h24","c60-h60",0.546006330220768,9
"c55-h48","c60-h60",0.743854021164069,9
"c50-h24","c60-h60",0.491323019391678,9
"c50-h48","c60-h60",0.666021187560209,9
"c45-h24","c60-h60",0.467400890464353,9
"c45-h36","c60-h60",0.552485430908931,9
"c45-h48","c60-h60",0.631322162897327,9
"c60-h48","c60-h60",0.89052744506566,9
"c55-h60","c55-h24",0.646522146461156,9
"c55-h36","c55-h24",0.828757183844216,9
"c60-h24","c55-h24",0.845403795070737,9
"c60-h36","c55-h24",0.70493262421365,9
"c50-h36","c55-h24",0.756759938879226,9
"c50-h60","c55-h24",0.580609453193409,9
"c45-h60","c55-h24",0.540664008095239,9
"c60-h60","c55-h24",0.546006330220768,9
"c55-h24","c55-h24",1,9
"c55-h48","c55-h24",0.724942785512412,9
"c50-h24","c55-h24",0.906272324796229,9
"c50-h48","c55-h24",0.653739699032539,9
"c45-h24","c55-h24",0.85134171365605,9
"c45-h36","c55-h24",0.70657289734106,9
"c45-h48","c55-h24",0.611196736130973,9
"c60-h48","c55-h24",0.616280728279753,9
"c55-h60","c55-h48",0.894888139792484,9
"c55-h36","c55-h48",0.862555411427661,9
"c60-h24","c55-h48",0.596048066176704,9
"c60-h36","c55-h48",0.719970519858085,9
"c50-h36","c55-h48",0.781007647672546,9
"c50-h60","c55-h48",0.799810163295711,9
"c45-h60","c55-h48",0.753939651680895,9
"c60-h60","c55-h48",0.743854021164069,9
"c55-h24","c55-h48",0.724942785512412,9
"c55-h48","c55-h48",1,9
"c50-h24","c55-h48",0.651369754368429,9
"c50-h48","c55-h48",0.897608186889933,9
"c45-h24","c55-h48",0.614715842616236,9
"c45-h36","c55-h48",0.733136552920743,9
"c45-h48","c55-h48",0.846161877666069,9
"c60-h48","c55-h48",0.83875821048337,9
"c55-h60","c50-h24",0.582539705534331,9
"c55-h36","c50-h24",0.743641432218293,9
"c60-h24","c50-h24",0.75475175656808,9
"c60-h36","c50-h24",0.627249924337211,9
"c50-h36","c50-h24",0.830204376104754,9
"c50-h60","c50-h24",0.640913586293646,9
"c45-h60","c50-h24",0.601289612166553,9
"c60-h60","c50-h24",0.491323019391678,9
"c55-h24","c50-h24",0.906272324796229,9
"c55-h48","c50-h24",0.651369754368429,9
"c50-h24","c50-h24",1,9
"c50-h48","c50-h24",0.720681053174869,9
"c45-h24","c50-h24",0.947076581548091,9
"c45-h36","c50-h24",0.781853021777247,9
"c45-h48","c50-h24",0.67850363651086,9
"c60-h48","c50-h24",0.550499963999086,9
"c55-h60","c50-h48",0.803159572364342,9
"c55-h36","c50-h48",0.766506056494037,9
"c60-h24","c50-h48",0.52166801312822,9
"c60-h36","c50-h48",0.628206489719426,9
"c50-h36","c50-h48",0.861050447652492,9
"c50-h60","c50-h48",0.8924973551886,9
"c45-h60","c50-h48",0.842172055786616,9
"c60-h60","c50-h48",0.666021187560209,9
"c55-h24","c50-h48",0.653739699032539,9
"c55-h48","c50-h48",0.897608186889933,9
"c50-h24","c50-h48",0.720681053174869,9
"c50-h48","c50-h48",1,9
"c45-h24","c50-h48",0.688791013534854,9
"c45-h36","c50-h48",0.813913107546974,9
"c45-h48","c50-h48",0.943935303474311,9
"c60-h48","c50-h48",0.746042191762281,9
"c55-h60","c45-h24",0.551103006688486,9
"c55-h36","c45-h24",0.703271934807734,9
"c60-h24","c45-h24",0.707981379099024,9
"c60-h36","c45-h24",0.596438963623799,9
"c50-h36","c45-h24",0.79325441883744,9
"c50-h60","c45-h24",0.614322769659686,9
"c45-h60","c45-h24",0.644197531222899,9
"c60-h60","c45-h24",0.467400890464353,9
"c55-h24","c45-h24",0.85134171365605,9
"c55-h48","c45-h24",0.614715842616236,9
"c50-h24","c45-h24",0.947076581548091,9
"c50-h48","c45-h24",0.688791013534854,9
"c45-h24","c45-h24",1,9
"c45-h36","c45-h24",0.833658294927865,9
"c45-h48","c45-h24",0.723431086162418,9
"c60-h48","c45-h24",0.523618162964256,9
"c55-h60","c45-h36",0.658659948545146,9
"c55-h36","c45-h36",0.845405123642443,9
"c60-h24","c45-h36",0.582934324737584,9
"c60-h36","c45-h36",0.707861225814203,9
"c50-h36","c45-h36",0.944003096184898,9
"c50-h60","c45-h36",0.724478800202108,9
"c45-h60","c45-h36",0.771297960514728,9
"c60-h60","c45-h36",0.552485430908931,9
"c55-h24","c45-h36",0.70657289734106,9
"c55-h48","c45-h36",0.733136552920743,9
"c50-h24","c45-h36",0.781853021777247,9
"c50-h48","c45-h36",0.813913107546974,9
"c45-h24","c45-h36",0.833658294927865,9
"c45-h36","c45-h36",1,9
"c45-h48","c45-h36",0.864344374649075,9
"c60-h48","c45-h36",0.614711365632909,9
"c55-h60","c45-h48",0.760241804773839,9
"c55-h36","c45-h48",0.724183676936126,9
"c60-h24","c45-h48",0.489858003009903,9
"c60-h36","c45-h48",0.596592277021991,9
"c50-h36","c45-h48",0.814329999816297,9
"c50-h60","c45-h48",0.844398919629172,9
"c45-h60","c45-h48",0.895542048590128,9
"c60-h60","c45-h48",0.631322162897327,9
"c55-h24","c45-h48",0.611196736130973,9
"c55-h48","c45-h48",0.846161877666069,9
"c50-h24","c45-h48",0.67850363651086,9
"c50-h48","c45-h48",0.943935303474311,9
"c45-h24","c45-h48",0.723431086162418,9
"c45-h36","c45-h48",0.864344374649075,9
"c45-h48","c45-h48",1,9
"c60-h48","c45-h48",0.704862680771683,9
"c55-h60","c60-h48",0.748248666640696,9
"c55-h36","c60-h48",0.724412943247716,9
"c60-h24","c60-h48",0.714190525002621,9
"c60-h36","c60-h48",0.86112486760701,9
"c50-h36","c60-h48",0.652876610904158,9
"c50-h60","c60-h48",0.66252806867214,9
"c45-h60","c60-h48",0.626284602698711,9
"c60-h60","c60-h48",0.89052744506566,9
"c55-h24","c60-h48",0.616280728279753,9
"c55-h48","c60-h48",0.83875821048337,9
"c50-h24","c60-h48",0.550499963999086,9
"c50-h48","c60-h48",0.746042191762281,9
"c45-h24","c60-h48",0.523618162964256,9
"c45-h36","c60-h48",0.614711365632909,9
"c45-h48","c60-h48",0.704862680771683,9
"c60-h48","c60-h48",1,9
"c55-h60","c55-h60",1,10
"c55-h36","c55-h60",0.770674594238535,10
"c50-h60","c55-h60",0.902928906872569,10
"c45-h60","c55-h60",0.846726878189519,10
"c60-h60","c55-h60",0.844178280510368,10
"c55-h24","c55-h60",0.627552639425367,10
"c50-h36","c55-h60",0.697206375644144,10
"c60-h24","c55-h60",0.530471080013456,10
"c60-h36","c55-h60",0.661001718386957,10
"c60-h48","c55-h60",0.749627103372075,10
"c50-h24","c55-h60",0.566210966200071,10
"c50-h48","c55-h60",0.802387459015658,10
"c45-h24","c55-h60",0.526539035610066,10
"c55-h48","c55-h60",0.892038620039908,10
"c45-h48","c55-h60",0.749646354267001,10
"c45-h36","c55-h60",0.64805717836477,10
"c55-h60","c55-h36",0.770674594238535,10
"c55-h36","c55-h36",1,10
"c50-h60","c55-h36",0.707355535461655,10
"c45-h60","c55-h36",0.669346410563786,10
"c60-h60","c55-h36",0.646722258845978,10
"c55-h24","c55-h36",0.817212728234674,10
"c50-h36","c55-h36",0.905671352636484,10
"c60-h24","c55-h36",0.678943799810804,10
"c60-h36","c55-h36",0.839517447775208,10
"c60-h48","c55-h36",0.718072833465511,10
"c50-h24","c55-h36",0.744227812374511,10
"c50-h48","c55-h36",0.786932979526862,10
"c45-h24","c55-h36",0.69803220688017,10
"c55-h48","c55-h36",0.866379847823085,10
"c45-h48","c55-h36",0.74433391535039,10
"c45-h36","c55-h36",0.854033348026399,10
"c55-h60","c50-h60",0.902928906872569,10
"c55-h36","c50-h60",0.707355535461655,10
"c50-h60","c50-h60",1,10
"c45-h60","c50-h60",0.943142980033925,10
"c60-h60","c50-h60",0.764883809945217,10
"c55-h24","c50-h60",0.575887074378478,10
"c50-h36","c50-h60",0.779415572018348,10
"c60-h24","c50-h60",0.489383650975603,10
"c60-h36","c50-h60",0.610537737011353,10
"c60-h48","c50-h60",0.683643854349884,10
"c50-h24","c50-h60",0.631021642911851,10
"c50-h48","c50-h60",0.893349777357894,10
"c45-h24","c50-h60",0.590458595811147,10
"c55-h48","c50-h60",0.809466693117515,10
"c45-h48","c50-h60",0.839185354970603,10
"c45-h36","c50-h60",0.727551405315547,10
"c55-h60","c45-h60",0.846726878189519,10
"c55-h36","c45-h60",0.669346410563786,10
"c50-h60","c45-h60",0.943142980033925,10
"c45-h60","c45-h60",1,10
"c60-h60","c45-h60",0.718799403730441,10
"c55-h24","c45-h60",0.542481172620417,10
"c50-h36","c45-h60",0.742007253081825,10
"c60-h24","c45-h60",0.464084517081839,10
"c60-h36","c45-h60",0.580364009183771,10
"c60-h48","c45-h60",0.642344400518572,10
"c50-h24","c45-h60",0.599433648347371,10
"c50-h48","c45-h60",0.844212877519081,10
"c45-h24","c45-h60",0.628907943068575,10
"c55-h48","c45-h60",0.759536943109742,10
"c45-h48","c45-h60",0.891298849376665,10
"c45-h36","c45-h60",0.77685389748803,10
"c55-h60","c60-h60",0.844178280510368,10
"c55-h36","c60-h60",0.646722258845978,10
"c50-h60","c60-h60",0.764883809945217,10
"c45-h60","c60-h60",0.718799403730441,10
"c60-h60","c60-h60",1,10
"c55-h24","c60-h60",0.532529839458217,10
"c50-h36","c60-h60",0.590497292920518,10
"c60-h24","c60-h60",0.637181066095473,10
"c60-h36","c60-h60",0.781680043493405,10
"c60-h48","c60-h60",0.896159102742866,10
"c50-h24","c60-h60",0.482777286296086,10
"c50-h48","c60-h60",0.689442132847225,10
"c45-h24","c60-h60",0.449876999429713,10
"c55-h48","c60-h60",0.759995515564416,10
"c45-h48","c60-h60",0.648221818371748,10
"c45-h36","c60-h60",0.551338701156103,10
"c55-h60","c55-h24",0.627552639425367,10
"c55-h36","c55-h24",0.817212728234674,10
"c50-h60","c55-h24",0.575887074378478,10
"c45-h60","c55-h24",0.542481172620417,10
"c60-h60","c55-h24",0.532529839458217,10
"c55-h24","c55-h24",1,10
"c50-h36","c55-h24",0.738808339778197,10
"c60-h24","c55-h24",0.842113700060579,10
"c60-h36","c55-h24",0.692949121805386,10
"c60-h48","c55-h24",0.591618530915619,10
"c50-h24","c55-h24",0.902994510911657,10
"c50-h48","c55-h24",0.639383321617616,10
"c45-h24","c55-h24",0.849223517268934,10
"c55-h48","c55-h24",0.705444215903258,10
"c45-h48","c55-h24",0.602950050197727,10
"c45-h36","c55-h24",0.697596256267658,10
"c55-h60","c50-h36",0.697206375644144,10
"c55-h36","c50-h36",0.905671352636484,10
"c50-h60","c50-h36",0.779415572018348,10
"c45-h60","c50-h36",0.742007253081825,10
"c60-h60","c50-h36",0.590497292920518,10
"c55-h24","c50-h36",0.738808339778197,10
"c50-h36","c50-h36",1,10
"c60-h24","c50-h36",0.622572353600688,10
"c60-h36","c50-h36",0.770814663484186,10
"c60-h48","c50-h36",0.658117723079163,10
"c50-h24","c50-h36",0.821552399866687,10
"c50-h48","c50-h36",0.869819365076913,10
"c45-h24","c50-h36",0.775317815422352,10
"c55-h48","c50-h36",0.784230747920192,10
"c45-h48","c50-h36",0.827101723189274,10
"c45-h36","c50-h36",0.945771629040659,10
"c55-h60","c60-h24",0.530471080013456,10
"c55-h36","c60-h24",0.678943799810804,10
"c50-h60","c60-h24",0.489383650975603,10
"c45-h60","c60-h24",0.464084517081839,10
"c60-h60","c60-h24",0.637181066095473,10
"c55-h24","c60-h24",0.842113700060579,10
"c50-h36","c60-h24",0.622572353600688,10
"c60-h24","c60-h24",1,10
"c60-h36","c60-h24",0.820944281320932,10
"c60-h48","c60-h24",0.712715359320154,10
"c50-h24","c60-h24",0.768055341149808,10
"c50-h48","c60-h24",0.549105310616012,10
"c45-h24","c60-h24",0.72401665683839,10
"c55-h48","c60-h24",0.59942629552185,10
"c45-h48","c60-h24",0.523253294321021,10
"c45-h36","c60-h24",0.592576908720728,10
"c55-h60","c60-h36",0.661001718386957,10
"c55-h36","c60-h36",0.839517447775208,10
"c50-h60","c60-h36",0.610537737011353,10
"c45-h60","c60-h36",0.580364009183771,10
"c60-h60","c60-h36",0.781680043493405,10
"c55-h24","c60-h36",0.692949121805386,10
"c50-h36","c60-h36",0.770814663484186,10
"c60-h24","c60-h36",0.820944281320932,10
"c60-h36","c60-h36",1,10
"c60-h48","c60-h36",0.872477478125298,10
"c50-h24","c60-h36",0.638357257910696,10
"c50-h48","c60-h36",0.68378119412088,10
"c45-h24","c60-h36",0.600492143085797,10
"c55-h48","c60-h36",0.745495577423544,10
"c45-h48","c60-h36",0.651441927527097,10
"c45-h36","c60-h36",0.730459890766774,10
"c55-h60","c60-h48",0.749627103372075,10
"c55-h36","c60-h48",0.718072833465511,10
"c50-h60","c60-h48",0.683643854349884,10
"c45-h60","c60-h48",0.642344400518572,10
"c60-h60","c60-h48",0.896159102742866,10
"c55-h24","c60-h48",0.591618530915619,10
"c50-h36","c60-h48",0.658117723079163,10
"c60-h24","c60-h48",0.712715359320154,10
"c60-h36","c60-h48",0.872477478125298,10
"c60-h48","c60-h48",1,10
"c50-h24","c60-h48",0.539309009392121,10
"c50-h48","c60-h48",0.767761419231311,10
"c45-h24","c60-h48",0.502674536978972,10
"c55-h48","c60-h48",0.843462430280867,10
"c45-h48","c60-h48",0.724303477801937,10
"c45-h36","c60-h48",0.616604433349373,10
"c55-h60","c50-h24",0.566210966200071,10
"c55-h36","c50-h24",0.744227812374511,10
"c50-h60","c50-h24",0.631021642911851,10
"c45-h60","c50-h24",0.599433648347371,10
"c60-h60","c50-h24",0.482777286296086,10
"c55-h24","c50-h24",0.902994510911657,10
"c50-h36","c50-h24",0.821552399866687,10
"c60-h24","c50-h24",0.768055341149808,10
"c60-h36","c50-h24",0.638357257910696,10
"c60-h48","c50-h24",0.539309009392121,10
"c50-h24","c50-h24",1,10
"c50-h48","c50-h24",0.708674201616734,10
"c45-h24","c50-h24",0.946675100901514,10
"c55-h48","c50-h24",0.640143597439645,10
"c45-h48","c50-h24",0.675313465261077,10
"c45-h36","c50-h24",0.779843772838171,10
"c55-h60","c50-h48",0.802387459015658,10
"c55-h36","c50-h48",0.786932979526862,10
"c50-h60","c50-h48",0.893349777357894,10
"c45-h60","c50-h48",0.844212877519081,10
"c60-h60","c50-h48",0.689442132847225,10
"c55-h24","c50-h48",0.639383321617616,10
"c50-h36","c50-h48",0.869819365076913,10
"c60-h24","c50-h48",0.549105310616012,10
"c60-h36","c50-h48",0.68378119412088,10
"c60-h48","c50-h48",0.767761419231311,10
"c50-h24","c50-h48",0.708674201616734,10
"c50-h48","c50-h48",1,10
"c45-h24","c50-h48",0.663915378891302,10
"c55-h48","c50-h48",0.902505264862707,10
"c45-h48","c50-h48",0.943485311210407,10
"c45-h36","c50-h48",0.816183297314551,10
"c55-h60","c45-h24",0.526539035610066,10
"c55-h36","c45-h24",0.69803220688017,10
"c50-h60","c45-h24",0.590458595811147,10
"c45-h60","c45-h24",0.628907943068575,10
"c60-h60","c45-h24",0.449876999429713,10
"c55-h24","c45-h24",0.849223517268934,10
"c50-h36","c45-h24",0.775317815422352,10
"c60-h24","c45-h24",0.72401665683839,10
"c60-h36","c45-h24",0.600492143085797,10
"c60-h48","c45-h24",0.502674536978972,10
"c50-h24","c45-h24",0.946675100901514,10
"c50-h48","c45-h24",0.663915378891302,10
"c45-h24","c45-h24",1,10
"c55-h48","c45-h24",0.59585393297452,10
"c45-h48","c45-h24",0.708425277742854,10
"c45-h36","c45-h24",0.822316383313685,10
"c55-h60","c55-h48",0.892038620039908,10
"c55-h36","c55-h48",0.866379847823085,10
"c50-h60","c55-h48",0.809466693117515,10
"c45-h60","c55-h48",0.759536943109742,10
"c60-h60","c55-h48",0.759995515564416,10
"c55-h24","c55-h48",0.705444215903258,10
"c50-h36","c55-h48",0.784230747920192,10
"c60-h24","c55-h48",0.59942629552185,10
"c60-h36","c55-h48",0.745495577423544,10
"c60-h48","c55-h48",0.843462430280867,10
"c50-h24","c55-h48",0.640143597439645,10
"c50-h48","c55-h48",0.902505264862707,10
"c45-h24","c55-h48",0.59585393297452,10
"c55-h48","c55-h48",1,10
"c45-h48","c55-h48",0.847125808765179,10
"c45-h36","c55-h48",0.732564958038301,10
"c55-h60","c45-h48",0.749646354267001,10
"c55-h36","c45-h48",0.74433391535039,10
"c50-h60","c45-h48",0.839185354970603,10
"c45-h60","c45-h48",0.891298849376665,10
"c60-h60","c45-h48",0.648221818371748,10
"c55-h24","c45-h48",0.602950050197727,10
"c50-h36","c45-h48",0.827101723189274,10
"c60-h24","c45-h48",0.523253294321021,10
"c60-h36","c45-h48",0.651441927527097,10
"c60-h48","c45-h48",0.724303477801937,10
"c50-h24","c45-h48",0.675313465261077,10
"c50-h48","c45-h48",0.943485311210407,10
"c45-h24","c45-h48",0.708425277742854,10
"c55-h48","c45-h48",0.847125808765179,10
"c45-h48","c45-h48",1,10
"c45-h36","c45-h48",0.869428878927212,10
"c55-h60","c45-h36",0.64805717836477,10
"c55-h36","c45-h36",0.854033348026399,10
"c50-h60","c45-h36",0.727551405315547,10
"c45-h60","c45-h36",0.77685389748803,10
"c60-h60","c45-h36",0.551338701156103,10
"c55-h24","c45-h36",0.697596256267658,10
"c50-h36","c45-h36",0.945771629040659,10
"c60-h24","c45-h36",0.592576908720728,10
"c60-h36","c45-h36",0.730459890766774,10
"c60-h48","c45-h36",0.616604433349373,10
"c50-h24","c45-h36",0.779843772838171,10
"c50-h48","c45-h36",0.816183297314551,10
"c45-h24","c45-h36",0.822316383313685,10
"c55-h48","c45-h36",0.732564958038301,10
"c45-h48","c45-h36",0.869428878927212,10
"c45-h36","c45-h36",1,10
"c55-h36","c55-h36",1,11
"c60-h24","c55-h36",0.676531118154004,11
"c55-h60","c55-h36",0.761118943259263,11
"c50-h36","c55-h36",0.897598563061423,11
"c50-h60","c55-h36",0.687914939852072,11
"c45-h60","c55-h36",0.633418219665931,11
"c60-h60","c55-h36",0.65098655611492,11
"c55-h24","c55-h36",0.808745733633938,11
"c55-h48","c55-h36",0.851096209154807,11
"c50-h24","c55-h36",0.729034195983437,11
"c50-h48","c55-h36",0.767862687035522,11
"c45-h24","c55-h36",0.679140215127638,11
"c45-h36","c55-h36",0.839258626035061,11
"c45-h48","c55-h36",0.714903387530135,11
"c60-h36","c55-h36",0.839946222739573,11
"c60-h48","c55-h36",0.721880989365932,11
"c55-h36","c60-h24",0.676531118154004,11
"c60-h24","c60-h24",1,11
"c55-h60","c60-h24",0.505344933186259,11
"c50-h36","c60-h24",0.597607596966814,11
"c50-h60","c60-h24",0.45536502226261,11
"c45-h60","c60-h24",0.435836962160736,11
"c60-h60","c60-h24",0.624445366045455,11
"c55-h24","c60-h24",0.829159784242688,11
"c55-h48","c60-h24",0.579820296766406,11
"c50-h24","c60-h24",0.742894940801806,11
"c50-h48","c60-h24",0.519650804663534,11
"c45-h24","c60-h24",0.70545974979517,11
"c45-h36","c60-h24",0.568629568995731,11
"c45-h48","c60-h24",0.496360495494743,11
"c60-h36","c60-h24",0.809128833544913,11
"c60-h48","c60-h24",0.704965486012125,11
"c55-h36","c55-h60",0.761118943259263,11
"c60-h24","c55-h60",0.505344933186259,11
"c55-h60","c55-h60",1,11
"c50-h36","c55-h60",0.679665544128212,11
