"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.038,76,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.025,50,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h48",0.0185,37,2000
7,4000,35,16,"null","naive","prognostic_low","c60-h48",0.05,100,2000
8,8000,35,16,"null","naive","prognostic_low","c60-h48",0.0505,101,2000
9,4000,70,16,"null","naive","prognostic_low","c60-h48",0.0445,89,2000
10,8000,70,16,"null","naive","prognostic_low","c60-h48",0.0375,75,2000
11,4000,140,16,"null","naive","prognostic_low","c60-h48",0.0265,53,2000
12,8000,140,16,"null","naive","prognostic_low","c60-h48",0.02,40,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c60-h48",0.065,130,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c60-h48",0.067,134,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c60-h48",0.053,106,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c60-h48",0.041,82,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c60-h48",0.033,66,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c60-h48",0.029,58,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c60-h48",0.054,108,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0565,113,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0375,75,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c60-h48",0.038,76,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c60-h48",0.025,50,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c60-h48",0.0185,37,2000
7,4000,35,16,"null","split","prognostic_low","c60-h48",0.075,150,2000
8,8000,35,16,"null","split","prognostic_low","c60-h48",0.0685,137,2000
9,4000,70,16,"null","split","prognostic_low","c60-h48",0.0545,109,2000
10,8000,70,16,"null","split","prognostic_low","c60-h48",0.0495,99,2000
11,4000,140,16,"null","split","prognostic_low","c60-h48",0.0435,87,2000
12,8000,140,16,"null","split","prognostic_low","c60-h48",0.0425,85,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c60-h48",0.0845,169,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c60-h48",0.0825,165,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c60-h48",0.0655,131,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c60-h48",0.0585,117,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c60-h48",0.046,92,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c60-h48",0.054,108,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c60-h48",0.0795,159,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c60-h48",0.0775,155,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c60-h48",0.056,112,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c60-h48",0.056,112,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c60-h48",0.0435,87,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c60-h48",0.042,84,2000
9,4000,70,16,"null","bonferroni","workability","c60-h48",0.2505,501,2000
10,8000,70,16,"null","bonferroni","workability","c60-h48",0.2685,537,2000
11,4000,140,16,"null","bonferroni","workability","c60-h48",5e-04,1,2000
12,8000,140,16,"null","bonferroni","workability","c60-h48",0.004,8,2000
21,4000,70,16,"homogeneous","bonferroni","workability","c60-h48",0.023,46,2000
22,8000,70,16,"homogeneous","bonferroni","workability","c60-h48",0.0255,51,2000
23,4000,140,16,"homogeneous","bonferroni","workability","c60-h48",0.0805,161,2000
24,8000,140,16,"homogeneous","bonferroni","workability","c60-h48",0.0815,163,2000
33,4000,70,16,"heterogeneous","bonferroni","workability","c60-h48",0.26,520,2000
34,8000,70,16,"heterogeneous","bonferroni","workability","c60-h48",0.269,538,2000
35,4000,140,16,"heterogeneous","bonferroni","workability","c60-h48",5e-04,1,2000
36,8000,140,16,"heterogeneous","bonferroni","workability","c60-h48",0.0015,3,2000
9,4000,70,16,"null","naive","workability","c60-h48",0.2505,501,2000
10,8000,70,16,"null","naive","workability","c60-h48",0.2685,537,2000
11,4000,140,16,"null","naive","workability","c60-h48",5e-04,1,2000
12,8000,140,16,"null","naive","workability","c60-h48",0.004,8,2000
21,4000,70,16,"homogeneous","naive","workability","c60-h48",0.023,46,2000
22,8000,70,16,"homogeneous","naive","workability","c60-h48",0.0255,51,2000
23,4000,140,16,"homogeneous","naive","workability","c60-h48",0.0805,161,2000
24,8000,140,16,"homogeneous","naive","workability","c60-h48",0.0815,163,2000
33,4000,70,16,"heterogeneous","naive","workability","c60-h48",0.26,520,2000
34,8000,70,16,"heterogeneous","naive","workability","c60-h48",0.269,538,2000
35,4000,140,16,"heterogeneous","naive","workability","c60-h48",5e-04,1,2000
36,8000,140,16,"heterogeneous","naive","workability","c60-h48",0.0015,3,2000
9,4000,70,16,"null","split","workability","c60-h48",0.302,604,2000
10,8000,70,16,"null","split","workability","c60-h48",0.307,614,2000
11,4000,140,16,"null","split","workability","c60-h48",0.02,40,2000
12,8000,140,16,"null","split","workability","c60-h48",0.0225,45,2000
21,4000,70,16,"homogeneous","split","workability","c60-h48",0.0945,189,2000
22,8000,70,16,"homogeneous","split","workability","c60-h48",0.086,172,2000
23,4000,140,16,"homogeneous","split","workability","c60-h48",0.1435,287,2000
24,8000,140,16,"homogeneous","split","workability","c60-h48",0.1665,333,2000
33,4000,70,16,"heterogeneous","split","workability","c60-h48",0.3055,611,2000
34,8000,70,16,"heterogeneous","split","workability","c60-h48",0.336,672,2000
35,4000,140,16,"heterogeneous","split","workability","c60-h48",0.0185,37,2000
36,8000,140,16,"heterogeneous","split","workability","c60-h48",0.0225,45,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c60-h60",0.082,164,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c60-h60",0.0875,175,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c60-h60",0.0825,165,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c60-h60",0.0925,185,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c60-h60",0.0865,173,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c60-h60",0.1,200,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.066,132,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.0715,143,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.0635,127,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.059,118,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.0435,87,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c60-h60",0.0485,97,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.0425,85,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.033,66,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.021,42,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.032,64,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.013,26,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c60-h60",0.01,20,2000
7,4000,35,16,"null","naive","effect_seeking","c60-h60",0.082,164,2000
8,8000,35,16,"null","naive","effect_seeking","c60-h60",0.0875,175,2000
9,4000,70,16,"null","naive","effect_seeking","c60-h60",0.0825,165,2000
10,8000,70,16,"null","naive","effect_seeking","c60-h60",0.0925,185,2000
11,4000,140,16,"null","naive","effect_seeking","c60-h60",0.0865,173,2000
12,8000,140,16,"null","naive","effect_seeking","c60-h60",0.1,200,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c60-h60",0.066,132,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c60-h60",0.0715,143,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c60-h60",0.0635,127,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c60-h60",0.059,118,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c60-h60",0.0435,87,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c60-h60",0.0485,97,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c60-h60",0.0425,85,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c60-h60",0.033,66,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c60-h60",0.021,42,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c60-h60",0.032,64,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c60-h60",0.013,26,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c60-h60",0.01,20,2000
7,4000,35,16,"null","bonferroni","outcome_blinded","c60-h60",0.0175,35,2000
8,8000,35,16,"null","bonferroni","outcome_blinded","c60-h60",0.015,30,2000
9,4000,70,16,"null","bonferroni","outcome_blinded","c60-h60",0.0165,33,2000
10,8000,70,16,"null","bonferroni","outcome_blinded","c60-h60",0.019,38,2000
11,4000,140,16,"null","bonferroni","outcome_blinded","c60-h60",0.0225,45,2000
12,8000,140,16,"null","bonferroni","outcome_blinded","c60-h60",0.0205,41,2000
19,4000,35,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.02,40,2000
20,8000,35,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0165,33,2000
21,4000,70,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0215,43,2000
22,8000,70,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0105,21,2000
23,4000,140,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.022,44,2000
24,8000,140,16,"homogeneous","bonferroni","outcome_blinded","c60-h60",0.0145,29,2000
31,4000,35,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.0175,35,2000
32,8000,35,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.016,32,2000
33,4000,70,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.0175,35,2000
34,8000,70,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.017,34,2000
35,4000,140,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.013,26,2000
36,8000,140,16,"heterogeneous","bonferroni","outcome_blinded","c60-h60",0.018,36,2000
7,4000,35,16,"null","naive","outcome_blinded","c60-h60",0.0175,35,2000
8,8000,35,16,"null","naive","outcome_blinded","c60-h60",0.015,30,2000
9,4000,70,16,"null","naive","outcome_blinded","c60-h60",0.0165,33,2000
10,8000,70,16,"null","naive","outcome_blinded","c60-h60",0.019,38,2000
11,4000,140,16,"null","naive","outcome_blinded","c60-h60",0.0225,45,2000
12,8000,140,16,"null","naive","outcome_blinded","c60-h60",0.0205,41,2000
19,4000,35,16,"homogeneous","naive","outcome_blinded","c60-h60",0.02,40,2000
20,8000,35,16,"homogeneous","naive","outcome_blinded","c60-h60",0.0165,33,2000
21,4000,70,16,"homogeneous","naive","outcome_blinded","c60-h60",0.0215,43,2000
22,8000,70,16,"homogeneous","naive","outcome_blinded","c60-h60",0.0105,21,2000
23,4000,140,16,"homogeneous","naive","outcome_blinded","c60-h60",0.022,44,2000
24,8000,140,16,"homogeneous","naive","outcome_blinded","c60-h60",0.0145,29,2000
31,4000,35,16,"heterogeneous","naive","outcome_blinded","c60-h60",0.0175,35,2000
32,8000,35,16,"heterogeneous","naive","outcome_blinded","c60-h60",0.016,32,2000
33,4000,70,16,"heterogeneous","naive","outcome_blinded","c60-h60",0.0175,35,2000
34,8000,70,16,"heterogeneous","naive","outcome_blinded","c60-h60",0.017,34,2000
35,4000,140,16,"heterogeneous","naive","outcome_blinded","c60-h60",0.013,26,2000
36,8000,140,16,"heterogeneous","naive","outcome_blinded","c60-h60",0.018,36,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c60-h60",0.249,498,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c60-h60",0.255,510,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c60-h60",0.2745,549,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c60-h60",0.2695,539,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c60-h60",0.2725,545,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c60-h60",0.2635,527,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h60",0.21,420,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c60-h60",0.235,470,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h60",0.233,466,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c60-h60",0.232,464,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h60",0.246,492,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c60-h60",0.26,520,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h60",0.281,562,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c60-h60",0.2655,531,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h60",0.302,604,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c60-h60",0.31,620,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h60",0.3195,639,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c60-h60",0.323,646,2000
7,4000,35,16,"null","naive","prognostic_high","c60-h60",0.249,498,2000
8,8000,35,16,"null","naive","prognostic_high","c60-h60",0.255,510,2000
9,4000,70,16,"null","naive","prognostic_high","c60-h60",0.2745,549,2000
10,8000,70,16,"null","naive","prognostic_high","c60-h60",0.2695,539,2000
11,4000,140,16,"null","naive","prognostic_high","c60-h60",0.2725,545,2000
12,8000,140,16,"null","naive","prognostic_high","c60-h60",0.2635,527,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c60-h60",0.21,420,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c60-h60",0.235,470,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c60-h60",0.233,466,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c60-h60",0.232,464,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c60-h60",0.246,492,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c60-h60",0.26,520,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c60-h60",0.281,562,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c60-h60",0.2655,531,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c60-h60",0.302,604,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c60-h60",0.31,620,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c60-h60",0.3195,639,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c60-h60",0.323,646,2000
7,4000,35,16,"null","split","prognostic_high","c60-h60",0.2065,413,2000
8,8000,35,16,"null","split","prognostic_high","c60-h60",0.215,430,2000
9,4000,70,16,"null","split","prognostic_high","c60-h60",0.2455,491,2000
10,8000,70,16,"null","split","prognostic_high","c60-h60",0.237,474,2000
11,4000,140,16,"null","split","prognostic_high","c60-h60",0.2665,533,2000
12,8000,140,16,"null","split","prognostic_high","c60-h60",0.263,526,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c60-h60",0.1965,393,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c60-h60",0.2005,401,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c60-h60",0.2375,475,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c60-h60",0.233,466,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c60-h60",0.245,490,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c60-h60",0.248,496,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c60-h60",0.241,482,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c60-h60",0.233,466,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c60-h60",0.2585,517,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c60-h60",0.2815,563,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c60-h60",0.2905,581,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c60-h60",0.309,618,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c60-h60",0.125,250,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c60-h60",0.1345,269,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c60-h60",0.105,210,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c60-h60",0.1095,219,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c60-h60",0.0765,153,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c60-h60",0.0715,143,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h60",0.1205,241,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c60-h60",0.132,264,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h60",0.1005,201,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c60-h60",0.1195,239,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h60",0.0895,179,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c60-h60",0.0885,177,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h60",0.1395,279,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c60-h60",0.1405,281,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h60",0.115,230,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c60-h60",0.1135,227,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h60",0.0885,177,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c60-h60",0.078,156,2000
7,4000,35,16,"null","naive","prognostic_low","c60-h60",0.125,250,2000
8,8000,35,16,"null","naive","prognostic_low","c60-h60",0.1345,269,2000
9,4000,70,16,"null","naive","prognostic_low","c60-h60",0.105,210,2000
10,8000,70,16,"null","naive","prognostic_low","c60-h60",0.1095,219,2000
11,4000,140,16,"null","naive","prognostic_low","c60-h60",0.0765,153,2000
12,8000,140,16,"null","naive","prognostic_low","c60-h60",0.0715,143,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c60-h60",0.1205,241,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c60-h60",0.132,264,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c60-h60",0.1005,201,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c60-h60",0.1195,239,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c60-h60",0.0895,179,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c60-h60",0.0885,177,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c60-h60",0.1395,279,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c60-h60",0.1405,281,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c60-h60",0.115,230,2000
